기준연도,행정구역,구분,총인구수,유소년인구_0-14,생산가능인구_15-64,_핵심생산가능인구_25-49,고령인구_65이상,_전기고령인구_65-74,_중기고령인구_75-84,_후기고령인구_85이상
2011,"서울특별시 용산구 이태원제1동(1117065000)",계    ,8556,703,6433,3674,1420,846,443,131
2011,"서울특별시 용산구 이태원제1동(1117065000)",남    ,3940,360,3040,1800,540,334,163,43
2011,"서울특별시 용산구 이태원제1동(1117065000)",여    ,4616,343,3393,1874,880,512,280,88
2011,"서울특별시 용산구 이태원제2동(1117066000)",계    ,11213,1159,8315,4960,1739,1112,499,128
2011,"서울특별시 용산구 이태원제2동(1117066000)",남    ,5230,568,3951,2393,711,472,200,39
2011,"서울특별시 용산구 이태원제2동(1117066000)",여    ,5983,591,4364,2567,1028,640,299,89
2011,"서울특별시 용산구 한남동(1117068500)",계    ,23808,2221,18592,11395,2995,1941,827,227
2011,"서울특별시 용산구 한남동(1117068500)",남    ,11492,1118,9111,5716,1263,885,302,76
2011,"서울특별시 용산구 한남동(1117068500)",여    ,12316,1103,9481,5679,1732,1056,525,151
2011,"서울특별시 용산구 서빙고동(1117069000)",계    ,14186,2178,10147,5836,1861,1108,619,134
2011,"서울특별시 용산구 서빙고동(1117069000)",남    ,6850,1099,4987,2860,764,456,257,51
2011,"서울특별시 용산구 서빙고동(1117069000)",여    ,7336,1079,5160,2976,1097,652,362,83
2011,"서울특별시 용산구 보광동(1117070000)",계    ,17825,1768,13797,8016,2260,1441,649,170
2011,"서울특별시 용산구 보광동(1117070000)",남    ,8625,937,6750,4009,938,639,241,58
2011,"서울특별시 용산구 보광동(1117070000)",여    ,9200,831,7047,4007,1322,802,408,112
2011,"서울특별시 성동구 (1120000000)",계    ,300711,39327,228725,132586,32659,21810,8736,2113
2011,"서울특별시 성동구 (1120000000)",남    ,150655,20004,116667,68358,13984,10017,3356,611
2011,"서울특별시 성동구 (1120000000)",여    ,150056,19323,112058,64228,18675,11793,5380,1502
2011,"서울특별시 성동구 왕십리제2동(1120052000)",계    ,17386,2403,13158,7608,1825,1220,480,125
2011,"서울특별시 성동구 왕십리제2동(1120052000)",남    ,8623,1219,6596,3836,808,575,189,44
2011,"서울특별시 성동구 왕십리제2동(1120052000)",여    ,8763,1184,6562,3772,1017,645,291,81
2011,"서울특별시 성동구 왕십리도선동(1120053500)",계    ,12802,1346,9771,5464,1685,1098,467,120
2011,"서울특별시 성동구 왕십리도선동(1120053500)",남    ,6376,675,4982,2793,719,495,187,37
2011,"서울특별시 성동구 왕십리도선동(1120053500)",여    ,6426,671,4789,2671,966,603,280,83
2011,"서울특별시 성동구 마장동(1120054000)",계    ,25495,3471,19242,10799,2782,1839,770,173
2011,"서울특별시 성동구 마장동(1120054000)",남    ,12789,1806,9801,5551,1182,849,289,44
2011,"서울특별시 성동구 마장동(1120054000)",여    ,12706,1665,9441,5248,1600,990,481,129
2011,"서울특별시 성동구 사근동(1120055000)",계    ,10709,893,8584,4910,1232,853,302,77
2011,"서울특별시 성동구 사근동(1120055000)",남    ,5706,441,4714,2855,551,400,124,27
2011,"서울특별시 성동구 사근동(1120055000)",여    ,5003,452,3870,2055,681,453,178,50
2011,"서울특별시 성동구 행당제1동(1120056000)",계    ,17750,2231,13504,7793,2015,1338,553,124
2011,"서울특별시 성동구 행당제1동(1120056000)",남    ,8740,1110,6776,3962,854,618,199,37
2011,"서울특별시 성동구 행당제1동(1120056000)",여    ,9010,1121,6728,3831,1161,720,354,87
2011,"서울특별시 성동구 행당제2동(1120057000)",계    ,27015,4657,19750,11937,2608,1750,658,200
2011,"서울특별시 성동구 행당제2동(1120057000)",남    ,12963,2257,9627,5824,1079,769,251,59
2011,"서울특별시 성동구 행당제2동(1120057000)",여    ,14052,2400,10123,6113,1529,981,407,141
2011,"서울특별시 성동구 응봉동(1120058000)",계    ,17581,2932,12709,7768,1940,1306,522,112
2011,"서울특별시 성동구 응봉동(1120058000)",남    ,8461,1476,6162,3769,823,593,196,34
2011,"서울특별시 성동구 응봉동(1120058000)",여    ,9120,1456,6547,3999,1117,713,326,78
2011,"서울특별시 성동구 금호1가동(1120059000)",계    ,16114,2176,12064,6866,1874,1214,531,129
2011,"서울특별시 성동구 금호1가동(1120059000)",남    ,7893,1148,5995,3449,750,526,193,31
2011,"서울특별시 성동구 금호1가동(1120059000)",여    ,8221,1028,6069,3417,1124,688,338,98
2011,"서울특별시 성동구 금호2.3가동(1120061500)",계    ,20002,2483,14919,8571,2600,1728,701,171
2011,"서울특별시 성동구 금호2.3가동(1120061500)",남    ,9718,1260,7361,4302,1097,791,247,59
2011,"서울특별시 성동구 금호2.3가동(1120061500)",여    ,10284,1223,7558,4269,1503,937,454,112
2011,"서울특별시 성동구 금호4가동(1120062000)",계    ,14969,1951,11318,6801,1700,1145,443,112
2011,"서울특별시 성동구 금호4가동(1120062000)",남    ,7389,1009,5675,3433,705,499,177,29
2011,"서울특별시 성동구 금호4가동(1120062000)",여    ,7580,942,5643,3368,995,646,266,83
2011,"서울특별시 성동구 옥수동(1120064500)",계    ,21755,2710,16276,9308,2769,1748,809,212
2011,"서울특별시 성동구 옥수동(1120064500)",남    ,10621,1424,8026,4651,1171,774,331,66
2011,"서울특별시 성동구 옥수동(1120064500)",여    ,11134,1286,8250,4657,1598,974,478,146
2011,"서울특별시 성동구 성수1가제1동(1120065000)",계    ,18301,2678,14051,8272,1572,1045,433,94
2011,"서울특별시 성동구 성수1가제1동(1120065000)",남    ,9385,1365,7319,4295,701,491,178,32
2011,"서울특별시 성동구 성수1가제1동(1120065000)",여    ,8916,1313,6732,3977,871,554,255,62
2011,"서울특별시 성동구 성수1가제2동(1120066000)",계    ,18712,2316,14685,8809,1711,1175,427,109
2011,"서울특별시 성동구 성수1가제2동(1120066000)",남    ,9469,1168,7535,4575,766,574,164,28
2011,"서울특별시 성동구 성수1가제2동(1120066000)",여    ,9243,1148,7150,4234,945,601,263,81
2011,"서울특별시 성동구 성수2가제1동(1120067000)",계    ,20998,2492,16477,9245,2029,1385,529,115
2011,"서울특별시 성동구 성수2가제1동(1120067000)",남    ,10902,1277,8762,4927,863,645,194,24
2011,"서울특별시 성동구 성수2가제1동(1120067000)",여    ,10096,1215,7715,4318,1166,740,335,91
2011,"서울특별시 성동구 성수2가제3동(1120069000)",계    ,11931,1314,9338,5347,1279,870,320,89
2011,"서울특별시 성동구 성수2가제3동(1120069000)",남    ,6193,686,4924,2856,583,422,134,27
2011,"서울특별시 성동구 성수2가제3동(1120069000)",여    ,5738,628,4414,2491,696,448,186,62
2011,"서울특별시 성동구 송정동(1120072000)",계    ,12308,1423,9700,5614,1185,785,328,72
2011,"서울특별시 성동구 송정동(1120072000)",남    ,6515,734,5275,3150,506,370,120,16
2011,"서울특별시 성동구 송정동(1120072000)",여    ,5793,689,4425,2464,679,415,208,56
2011,"서울특별시 성동구 용답동(1120079000)",계    ,16883,1851,13179,7474,1853,1311,463,79
2011,"서울특별시 성동구 용답동(1120079000)",남    ,8912,949,7137,4130,826,626,183,17
2011,"서울특별시 성동구 용답동(1120079000)",여    ,7971,902,6042,3344,1027,685,280,62
2011,"서울특별시 광진구 (1121500000)",계    ,371936,47706,290812,168721,33418,22599,8573,2246
2011,"서울특별시 광진구 (1121500000)",남    ,184103,24608,144718,84391,14777,10970,3216,591
2011,"서울특별시 광진구 (1121500000)",여    ,187833,23098,146094,84330,18641,11629,5357,1655
2011,"서울특별시 광진구 화양동(1121571000)",계    ,21109,1546,17718,11271,1845,1251,464,130
2011,"서울특별시 광진구 화양동(1121571000)",남    ,10440,807,8817,5867,816,603,174,39
2011,"서울특별시 광진구 화양동(1121571000)",여    ,10669,739,8901,5404,1029,648,290,91
2011,"서울특별시 광진구 군자동(1121573000)",계    ,21388,2206,17087,10062,2095,1469,492,134
2011,"서울특별시 광진구 군자동(1121573000)",남    ,10836,1140,8746,5322,950,730,188,32
2011,"서울특별시 광진구 군자동(1121573000)",여    ,10552,1066,8341,4740,1145,739,304,102
2011,"서울특별시 광진구 중곡제1동(1121574000)",계    ,16769,1734,13413,7893,1622,1157,350,115
2011,"서울특별시 광진구 중곡제1동(1121574000)",남    ,8366,901,6718,3993,747,580,132,35
2011,"서울특별시 광진구 중곡제1동(1121574000)",여    ,8403,833,6695,3900,875,577,218,80
2011,"서울특별시 광진구 중곡제2동(1121575000)",계    ,22997,2919,18105,10463,1973,1373,478,122
2011,"서울특별시 광진구 중곡제2동(1121575000)",남    ,11317,1478,8957,5171,882,655,193,34
2011,"서울특별시 광진구 중곡제2동(1121575000)",여    ,11680,1441,9148,5292,1091,718,285,88
2011,"서울특별시 광진구 중곡제3동(1121576000)",계    ,19211,2365,15051,8627,1795,1256,424,115
2011,"서울특별시 광진구 중곡제3동(1121576000)",남    ,9665,1221,7625,4381,819,619,168,32
2011,"서울특별시 광진구 중곡제3동(1121576000)",여    ,9546,1144,7426,4246,976,637,256,83
2011,"서울특별시 광진구 중곡제4동(1121577000)",계    ,32003,3976,24974,13667,3053,2096,740,217
2011,"서울특별시 광진구 중곡제4동(1121577000)",남    ,15921,2096,12496,6861,1329,1022,255,52
2011,"서울특별시 광진구 중곡제4동(1121577000)",여    ,16082,1880,12478,6806,1724,1074,485,165
2011,"서울특별시 광진구 능동(1121578000)",계    ,11062,1115,8841,5635,1106,750,278,78
2011,"서울특별시 광진구 능동(1121578000)",남    ,5254,581,4175,2711,498,372,102,24
2011,"서울특별시 광진구 능동(1121578000)",여    ,5808,534,4666,2924,608,378,176,54
2011,"서울특별시 광진구 광장동(1121581000)",계    ,35406,7218,25587,14844,2601,1586,809,206
2011,"서울특별시 광진구 광장동(1121581000)",남    ,17317,3730,12510,6979,1077,695,325,57
2011,"서울특별시 광진구 광장동(1121581000)",여    ,18089,3488,13077,7865,1524,891,484,149
2011,"서울특별시 광진구 자양제1동(1121582000)",계    ,24583,2803,19416,11446,2364,1601,611,152
2011,"서울특별시 광진구 자양제1동(1121582000)",남    ,12202,1464,9690,5778,1048,782,233,33
2011,"서울특별시 광진구 자양제1동(1121582000)",여    ,12381,1339,9726,5668,1316,819,378,119
2011,"서울특별시 광진구 자양제2동(1121583000)",계    ,29216,3995,22774,13028,2447,1680,614,153
2011,"서울특별시 광진구 자양제2동(1121583000)",남    ,14622,2102,11419,6525,1101,845,212,44
2011,"서울특별시 광진구 자양제2동(1121583000)",여    ,14594,1893,11355,6503,1346,835,402,109
2011,"서울특별시 광진구 자양제3동(1121584000)",계    ,32046,4951,24652,13734,2443,1549,705,189
2011,"서울특별시 광진구 자양제3동(1121584000)",남    ,15738,2485,12237,6691,1016,733,240,43
2011,"서울특별시 광진구 자양제3동(1121584000)",여    ,16308,2466,12415,7043,1427,816,465,146
2011,"서울특별시 광진구 자양제4동(1121584700)",계    ,26169,2434,21011,11929,2724,1882,700,142
2011,"서울특별시 광진구 자양제4동(1121584700)",남    ,13279,1228,10831,6294,1220,914,267,39
2011,"서울특별시 광진구 자양제4동(1121584700)",여    ,12890,1206,10180,5635,1504,968,433,103
2011,"서울특별시 광진구 구의제1동(1121585000)",계    ,22888,2425,18333,11255,2130,1499,508,123
2011,"서울특별시 광진구 구의제1동(1121585000)",남    ,11081,1257,8855,5564,969,732,202,35
2011,"서울특별시 광진구 구의제1동(1121585000)",여    ,11807,1168,9478,5691,1161,767,306,88
2011,"서울특별시 광진구 구의제2동(1121586000)",계    ,26931,3753,20479,11667,2699,1820,696,183
2011,"서울특별시 광진구 구의제2동(1121586000)",남    ,13392,1919,10284,5921,1189,895,256,38
2011,"서울특별시 광진구 구의제2동(1121586000)",여    ,13539,1834,10195,5746,1510,925,440,145
2011,"서울특별시 광진구 구의제3동(1121587000)",계    ,30158,4266,23371,13200,2521,1630,704,187
2011,"서울특별시 광진구 구의제3동(1121587000)",남    ,14673,2199,11358,6333,1116,793,269,54
2011,"서울특별시 광진구 구의제3동(1121587000)",여    ,15485,2067,12013,6867,1405,837,435,133
2011,"서울특별시 동대문구 (1123000000)",계    ,365486,45042,276215,154574,44229,29855,11614,2760
2011,"서울특별시 동대문구 (1123000000)",남    ,183925,23095,141337,80795,19493,14113,4561,819
2011,"서울특별시 동대문구 (1123000000)",여    ,181561,21947,134878,73779,24736,15742,7053,1941
2011,"서울특별시 동대문구 용신동(1123053600)",계    ,32463,3274,24669,13910,4520,3109,1158,253
2011,"서울특별시 동대문구 용신동(1123053600)",남    ,16846,1721,13062,7531,2063,1500,487,76
2011,"서울특별시 동대문구 용신동(1123053600)",여    ,15617,1553,11607,6379,2457,1609,671,177
2011,"서울특별시 동대문구 제기동(1123054500)",계    ,28064,2993,21017,11558,4054,2655,1141,258
2011,"서울특별시 동대문구 제기동(1123054500)",남    ,14341,1499,11049,6316,1793,1249,465,79
2011,"서울특별시 동대문구 제기동(1123054500)",여    ,13723,1494,9968,5242,2261,1406,676,179
2011,"서울특별시 동대문구 전농제1동(1123056000)",계    ,27299,2959,20411,10885,3929,2672,1019,238
2011,"서울특별시 동대문구 전농제1동(1123056000)",남    ,14087,1512,10806,5896,1769,1271,420,78
2011,"서울특별시 동대문구 전농제1동(1123056000)",여    ,13212,1447,9605,4989,2160,1401,599,160
2011,"서울특별시 동대문구 전농제2동(1123057000)",계    ,21500,3144,15814,8673,2542,1716,689,137
2011,"서울특별시 동대문구 전농제2동(1123057000)",남    ,10503,1577,7824,4295,1102,759,296,47
2011,"서울특별시 동대문구 전농제2동(1123057000)",여    ,10997,1567,7990,4378,1440,957,393,90
2011,"서울특별시 동대문구 답십리제1동(1123060000)",계    ,20534,2641,15355,8822,2538,1712,675,151
2011,"서울특별시 동대문구 답십리제1동(1123060000)",남    ,10339,1377,7855,4546,1107,812,256,39
