기준연도,행정구역,구분,총인구수,유소년인구_0-14,생산가능인구_15-64,_핵심생산가능인구_25-49,고령인구_65이상,_전기고령인구_65-74,_중기고령인구_75-84,_후기고령인구_85이상
2010,서울특별시 동대문구 답십리제1동(1123060000),계    ,20766,2689,15605,9070,2472,1694,626,152
2010,서울특별시 동대문구 답십리제1동(1123060000),남    ,10474,1408,7996,4684,1070,798,231,41
2010,서울특별시 동대문구 답십리제1동(1123060000),여    ,10292,1281,7609,4386,1402,896,395,111
2010,서울특별시 동대문구 답십리제2동(1123061000),계    ,32645,4873,24199,13866,3573,2517,846,210
2010,서울특별시 동대문구 답십리제2동(1123061000),남    ,16195,2438,12209,7060,1548,1190,297,61
2010,서울특별시 동대문구 답십리제2동(1123061000),여    ,16450,2435,11990,6806,2025,1327,549,149
2010,서울특별시 동대문구 장안제1동(1123065000),계    ,36764,4766,28500,16017,3498,2392,872,234
2010,서울특별시 동대문구 장안제1동(1123065000),남    ,18646,2434,14622,8304,1590,1186,334,70
2010,서울특별시 동대문구 장안제1동(1123065000),여    ,18118,2332,13878,7713,1908,1206,538,164
2010,서울특별시 동대문구 장안제2동(1123066000),계    ,32963,4945,25031,14284,2987,2050,720,217
2010,서울특별시 동대문구 장안제2동(1123066000),남    ,16700,2587,12813,7320,1300,990,253,57
2010,서울특별시 동대문구 장안제2동(1123066000),여    ,16263,2358,12218,6964,1687,1060,467,160
2010,서울특별시 동대문구 청량리동(1123070500),계    ,25122,2610,18537,9736,3975,2614,1101,260
2010,서울특별시 동대문구 청량리동(1123070500),남    ,12650,1341,9604,5206,1705,1203,418,84
2010,서울특별시 동대문구 청량리동(1123070500),여    ,12472,1269,8933,4530,2270,1411,683,176
2010,서울특별시 동대문구 회기동(1123071000),계    ,10853,1200,8447,5073,1206,787,322,97
2010,서울특별시 동대문구 회기동(1123071000),남    ,5259,624,4128,2620,507,357,120,30
2010,서울특별시 동대문구 회기동(1123071000),여    ,5594,576,4319,2453,699,430,202,67
2010,서울특별시 동대문구 휘경제1동(1123072000),계    ,17226,1785,13515,8028,1926,1330,481,115
2010,서울특별시 동대문구 휘경제1동(1123072000),남    ,8644,923,6853,4247,868,630,199,39
2010,서울특별시 동대문구 휘경제1동(1123072000),여    ,8582,862,6662,3781,1058,700,282,76
2010,서울특별시 동대문구 휘경제2동(1123073000),계    ,24215,3492,18352,10458,2371,1632,601,138
2010,서울특별시 동대문구 휘경제2동(1123073000),남    ,11968,1765,9144,5374,1059,791,228,40
2010,서울특별시 동대문구 휘경제2동(1123073000),여    ,12247,1727,9208,5084,1312,841,373,98
2010,서울특별시 동대문구 이문제1동(1123074000),계    ,32928,3649,25681,15035,3598,2473,885,240
2010,서울특별시 동대문구 이문제1동(1123074000),남    ,16486,1905,13043,7895,1538,1140,335,63
2010,서울특별시 동대문구 이문제1동(1123074000),여    ,16442,1744,12638,7140,2060,1333,550,177
2010,서울특별시 동대문구 이문제2동(1123075000),계    ,23725,3738,17610,10259,2377,1665,583,129
2010,서울특별시 동대문구 이문제2동(1123075000),남    ,11743,1892,8815,5193,1036,767,222,47
2010,서울특별시 동대문구 이문제2동(1123075000),여    ,11982,1846,8795,5066,1341,898,361,82
2010,서울특별시 중랑구 (1126000000),계    ,427455,56113,329539,185183,41803,28701,10409,2693
2010,서울특별시 중랑구 (1126000000),남    ,214383,29156,167067,94756,18160,13773,3706,681
2010,서울특별시 중랑구 (1126000000),여    ,213072,26957,162472,90427,23643,14928,6703,2012
2010,서울특별시 중랑구 면목제2동(1126052000),계    ,28964,4064,22171,13049,2729,1866,707,156
2010,서울특별시 중랑구 면목제2동(1126052000),남    ,14681,2142,11394,6848,1145,857,240,48
2010,서울특별시 중랑구 면목제2동(1126052000),여    ,14283,1922,10777,6201,1584,1009,467,108
2010,서울특별시 중랑구 면목제4동(1126054000),계    ,23574,3093,18200,10463,2281,1643,493,145
2010,서울특별시 중랑구 면목제4동(1126054000),남    ,11633,1609,9012,5299,1012,798,171,43
2010,서울특별시 중랑구 면목제4동(1126054000),여    ,11941,1484,9188,5164,1269,845,322,102
2010,서울특별시 중랑구 면목제5동(1126055000),계    ,14615,1850,11270,6459,1495,1051,364,80
2010,서울특별시 중랑구 면목제5동(1126055000),남    ,7521,980,5879,3433,662,513,131,18
2010,서울특별시 중랑구 면목제5동(1126055000),여    ,7094,870,5391,3026,833,538,233,62
2010,서울특별시 중랑구 면목본동(1126056500),계    ,37055,4536,28968,16658,3551,2518,825,208
2010,서울특별시 중랑구 면목본동(1126056500),남    ,18606,2365,14668,8592,1573,1222,310,41
2010,서울특별시 중랑구 면목본동(1126056500),여    ,18449,2171,14300,8066,1978,1296,515,167
2010,서울특별시 중랑구 면목제7동(1126057000),계    ,26536,3307,20631,11656,2598,1792,653,153
2010,서울특별시 중랑구 면목제7동(1126057000),남    ,13246,1726,10386,5900,1134,874,226,34
2010,서울특별시 중랑구 면목제7동(1126057000),여    ,13290,1581,10245,5756,1464,918,427,119
2010,서울특별시 중랑구 면목제3.8동(1126057500),계    ,30326,3593,23605,13319,3128,2167,755,206
2010,서울특별시 중랑구 면목제3.8동(1126057500),남    ,15234,1797,12097,6873,1340,1034,250,56
2010,서울특별시 중랑구 면목제3.8동(1126057500),여    ,15092,1796,11508,6446,1788,1133,505,150
2010,서울특별시 중랑구 상봉제1동(1126058000),계    ,26117,4141,19709,10749,2267,1530,597,140
2010,서울특별시 중랑구 상봉제1동(1126058000),남    ,12949,2183,9849,5310,917,680,205,32
2010,서울특별시 중랑구 상봉제1동(1126058000),여    ,13168,1958,9860,5439,1350,850,392,108
2010,서울특별시 중랑구 상봉제2동(1126059000),계    ,18817,1887,14936,8580,1994,1419,459,116
2010,서울특별시 중랑구 상봉제2동(1126059000),남    ,9542,978,7658,4529,906,705,164,37
2010,서울특별시 중랑구 상봉제2동(1126059000),여    ,9275,909,7278,4051,1088,714,295,79
2010,서울특별시 중랑구 중화제1동(1126060000),계    ,21982,3043,17005,9455,1934,1359,463,112
2010,서울특별시 중랑구 중화제1동(1126060000),남    ,10987,1552,8578,4748,857,657,166,34
2010,서울특별시 중랑구 중화제1동(1126060000),여    ,10995,1491,8427,4707,1077,702,297,78
2010,서울특별시 중랑구 중화제2동(1126061000),계    ,31737,3281,25081,14057,3375,2376,793,206
2010,서울특별시 중랑구 중화제2동(1126061000),남    ,16358,1734,13098,7489,1526,1173,292,61
2010,서울특별시 중랑구 중화제2동(1126061000),여    ,15379,1547,11983,6568,1849,1203,501,145
2010,서울특별시 중랑구 묵제1동(1126062000),계    ,34802,4866,26545,14681,3391,2345,851,195
2010,서울특별시 중랑구 묵제1동(1126062000),남    ,17180,2510,13150,7283,1520,1160,315,45
2010,서울특별시 중랑구 묵제1동(1126062000),여    ,17622,2356,13395,7398,1871,1185,536,150
2010,서울특별시 중랑구 묵제2동(1126063000),계    ,20408,2613,15721,8775,2074,1466,472,136
2010,서울특별시 중랑구 묵제2동(1126063000),남    ,10285,1405,7957,4525,923,731,155,37
2010,서울특별시 중랑구 묵제2동(1126063000),여    ,10123,1208,7764,4250,1151,735,317,99
2010,서울특별시 중랑구 망우본동(1126065500),계    ,34510,4087,26855,14545,3568,2345,943,280
2010,서울특별시 중랑구 망우본동(1126065500),남    ,17474,2106,13849,7577,1519,1103,357,59
2010,서울특별시 중랑구 망우본동(1126065500),여    ,17036,1981,13006,6968,2049,1242,586,221
2010,서울특별시 중랑구 망우제3동(1126066000),계    ,19807,2602,15235,8451,1970,1345,508,117
2010,서울특별시 중랑구 망우제3동(1126066000),남    ,9991,1287,7831,4401,873,646,194,33
2010,서울특별시 중랑구 망우제3동(1126066000),여    ,9816,1315,7404,4050,1097,699,314,84
2010,서울특별시 중랑구 신내1동(1126068000),계    ,32503,4921,24500,13280,3082,1986,821,275
2010,서울특별시 중랑구 신내1동(1126068000),남    ,16108,2536,12266,6578,1306,981,274,51
2010,서울특별시 중랑구 신내1동(1126068000),여    ,16395,2385,12234,6702,1776,1005,547,224
2010,서울특별시 중랑구 신내2동(1126069000),계    ,25702,4229,19107,11006,2366,1493,705,168
2010,서울특별시 중랑구 신내2동(1126069000),남    ,12588,2246,9395,5371,947,639,256,52
2010,서울특별시 중랑구 신내2동(1126069000),여    ,13114,1983,9712,5635,1419,854,449,116
2010,서울특별시 성북구 (1129000000),계    ,488932,69804,366015,212156,53113,35952,13637,3524
2010,서울특별시 성북구 (1129000000),남    ,241927,35857,183140,107829,22930,16814,5118,998
2010,서울특별시 성북구 (1129000000),여    ,247005,33947,182875,104327,30183,19138,8519,2526
2010,서울특별시 성북구 성북동(1129052500),계    ,19260,2294,14361,8335,2605,1645,744,216
2010,서울특별시 성북구 성북동(1129052500),남    ,9310,1174,6996,4135,1140,745,314,81
2010,서울특별시 성북구 성북동(1129052500),여    ,9950,1120,7365,4200,1465,900,430,135
2010,서울특별시 성북구 삼선동(1129055500),계    ,27300,3533,20631,12232,3136,2107,797,232
2010,서울특별시 성북구 삼선동(1129055500),남    ,13324,1844,10182,6151,1298,925,299,74
2010,서울특별시 성북구 삼선동(1129055500),여    ,13976,1689,10449,6081,1838,1182,498,158
2010,서울특별시 성북구 동선동(1129057500),계    ,15858,1754,12256,7333,1848,1229,489,130
2010,서울특별시 성북구 동선동(1129057500),남    ,7246,849,5607,3541,790,568,188,34
2010,서울특별시 성북구 동선동(1129057500),여    ,8612,905,6649,3792,1058,661,301,96
2010,서울특별시 성북구 돈암제1동(1129058000),계    ,17062,2419,12738,7111,1905,1265,523,117
2010,서울특별시 성북구 돈암제1동(1129058000),남    ,8263,1178,6297,3519,788,566,187,35
2010,서울특별시 성북구 돈암제1동(1129058000),여    ,8799,1241,6441,3592,1117,699,336,82
2010,서울특별시 성북구 돈암제2동(1129059000),계    ,24408,4586,17528,10314,2294,1462,686,146
2010,서울특별시 성북구 돈암제2동(1129059000),남    ,11873,2348,8568,4978,957,647,259,51
2010,서울특별시 성북구 돈암제2동(1129059000),여    ,12535,2238,8960,5336,1337,815,427,95
2010,서울특별시 성북구 안암동(1129060000),계    ,17070,1756,13533,7983,1781,1188,489,104
2010,서울특별시 성북구 안암동(1129060000),남    ,8704,941,7008,4298,755,547,177,31
2010,서울특별시 성북구 안암동(1129060000),여    ,8366,815,6525,3685,1026,641,312,73
2010,서울특별시 성북구 보문동(1129061000),계    ,16090,1794,12448,7239,1848,1251,485,112
2010,서울특별시 성북구 보문동(1129061000),남    ,8086,924,6359,3778,803,587,176,40
2010,서울특별시 성북구 보문동(1129061000),여    ,8004,870,6089,3461,1045,664,309,72
2010,서울특별시 성북구 정릉제1동(1129062000),계    ,20617,3264,15111,8878,2242,1462,626,154
2010,서울특별시 성북구 정릉제1동(1129062000),남    ,9920,1666,7329,4371,925,662,221,42
2010,서울특별시 성북구 정릉제1동(1129062000),여    ,10697,1598,7782,4507,1317,800,405,112
2010,서울특별시 성북구 정릉제2동(1129063000),계    ,25029,3748,18425,10488,2856,1924,729,203
2010,서울특별시 성북구 정릉제2동(1129063000),남    ,12409,2000,9156,5277,1253,914,291,48
2010,서울특별시 성북구 정릉제2동(1129063000),여    ,12620,1748,9269,5211,1603,1010,438,155
2010,서울특별시 성북구 정릉제3동(1129064000),계    ,18615,2233,14019,7627,2363,1572,631,160
2010,서울특별시 성북구 정릉제3동(1129064000),남    ,9323,1130,7209,4088,984,703,235,46
2010,서울특별시 성북구 정릉제3동(1129064000),여    ,9292,1103,6810,3539,1379,869,396,114
2010,서울특별시 성북구 정릉제4동(1129065000),계    ,28250,4539,20617,12234,3094,2119,745,230
2010,서울특별시 성북구 정릉제4동(1129065000),남    ,13921,2354,10203,6145,1364,1012,296,56
2010,서울특별시 성북구 정릉제4동(1129065000),여    ,14329,2185,10414,6089,1730,1107,449,174
2010,서울특별시 성북구 길음제1동(1129066000),계    ,36306,7061,26220,16641,3025,2070,744,211
2010,서울특별시 성북구 길음제1동(1129066000),남    ,17739,3597,12844,8201,1298,983,265,50
2010,서울특별시 성북구 길음제1동(1129066000),여    ,18567,3464,13376,8440,1727,1087,479,161
2010,서울특별시 성북구 길음제2동(1129068500),계    ,20440,2588,15509,8782,2343,1587,598,158
2010,서울특별시 성북구 길음제2동(1129068500),남    ,10069,1336,7743,4450,990,710,231,49
2010,서울특별시 성북구 길음제2동(1129068500),여    ,10371,1252,7766,4332,1353,877,367,109
2010,서울특별시 성북구 종암동(1129070500),계    ,42720,6579,31807,18709,4334,2905,1128,301
2010,서울특별시 성북구 종암동(1129070500),남    ,21336,3353,16144,9590,1839,1342,408,89
2010,서울특별시 성북구 종암동(1129070500),여    ,21384,3226,15663,9119,2495,1563,720,212
2010,서울특별시 성북구 월곡제1동(1129071500),계    ,28988,4539,21463,12457,2986,2068,725,193
2010,서울특별시 성북구 월곡제1동(1129071500),남    ,14454,2334,10822,6339,1298,984,257,57
2010,서울특별시 성북구 월곡제1동(1129071500),여    ,14534,2205,10641,6118,1688,1084,468,136
2010,서울특별시 성북구 월곡제2동(1129072500),계    ,21592,2964,16215,9255,2413,1618,664,131
2010,서울특별시 성북구 월곡제2동(1129072500),남    ,10669,1469,8114,4719,1086,813,246,27
2010,서울특별시 성북구 월곡제2동(1129072500),여    ,10923,1495,8101,4536,1327,805,418,104
2010,서울특별시 성북구 장위제1동(1129076000),계    ,27086,3584,20668,11593,2834,2008,658,168
2010,서울특별시 성북구 장위제1동(1129076000),남    ,13577,1864,10461,6009,1252,956,248,48
2010,서울특별시 성북구 장위제1동(1129076000),여    ,13509,1720,10207,5584,1582,1052,410,120
2010,서울특별시 성북구 장위제2동(1129077000),계    ,23996,3082,18152,10126,2762,1943,649,170
2010,서울특별시 성북구 장위제2동(1129077000),남    ,12142,1576,9346,5333,1220,923,247,50
2010,서울특별시 성북구 장위제2동(1129077000),여    ,11854,1506,8806,4793,1542,1020,402,120
2010,서울특별시 성북구 장위제3동(1129078000),계    ,20098,2742,15034,8400,2322,1653,529,140
2010,서울특별시 성북구 장위제3동(1129078000),남    ,10317,1456,7817,4413,1044,804,213,27
2010,서울특별시 성북구 장위제3동(1129078000),여    ,9781,1286,7217,3987,1278,849,316,113
2010,서울특별시 성북구 석관동(1129081000),계    ,38147,4745,29280,16419,4122,2876,998,248
2010,서울특별시 성북구 석관동(1129081000),남    ,19245,2464,14935,8494,1846,1423,360,63
2010,서울특별시 성북구 석관동(1129081000),여    ,18902,2281,14345,7925,2276,1453,638,185
2010,서울특별시 강북구 (1130500000),계    ,346520,44640,260239,146431,41641,29308,9814,2519
2010,서울특별시 강북구 (1130500000),남    ,172109,23232,130490,75136,18387,13822,3859,706
2010,서울특별시 강북구 (1130500000),여    ,174411,21408,129749,71295,23254,15486,5955,1813
2010,서울특별시 강북구 삼양동(1130553400),계    ,32903,4640,24653,14177,3610,2483,886,241
2010,서울특별시 강북구 삼양동(1130553400),남    ,16532,2420,12565,7316,1547,1148,320,79
2010,서울특별시 강북구 삼양동(1130553400),여    ,16371,2220,12088,6861,2063,1335,566,162
2010,서울특별시 강북구 미아동(1130553500),계    ,24117,2632,18684,10363,2801,2036,627,138
2010,서울특별시 강북구 미아동(1130553500),남    ,12140,1390,9486,5322,1264,974,245,45
2010,서울특별시 강북구 미아동(1130553500),여    ,11977,1242,9198,5041,1537,1062,382,93
2010,서울특별시 강북구 송중동(1130554500),계    ,35664,4148,27317,15249,4199,3028,945,226
2010,서울특별시 강북구 송중동(1130554500),남    ,17431,2081,13453,7701,1897,1444,385,68
2010,서울특별시 강북구 송중동(1130554500),여    ,18233,2067,13864,7548,2302,1584,560,158
2010,서울특별시 강북구 송천동(1130555500),계    ,32904,3688,25164,14006,4052,2861,937,254
2010,서울특별시 강북구 송천동(1130555500),남    ,16534,1941,12795,7339,1798,1357,375,66
2010,서울특별시 강북구 송천동(1130555500),여    ,16370,1747,12369,6667,2254,1504,562,188
2010,서울특별시 강북구 삼각산동(1130557500),계    ,30589,6345,21780,13737,2464,1688,606,170
2010,서울특별시 강북구 삼각산동(1130557500),남    ,15074,3294,10794,6825,986,724,217,45
2010,서울특별시 강북구 삼각산동(1130557500),여    ,15515,3051,10986,6912,1478,964,389,125
2010,서울특별시 강북구 번제1동(1130559000),계    ,20826,2544,15906,9362,2376,1717,515,144
2010,서울특별시 강북구 번제1동(1130559000),남    ,10349,1335,7914,4758,1100,822,220,58
2010,서울특별시 강북구 번제1동(1130559000),여    ,10477,1209,7992,4604,1276,895,295,86
2010,서울특별시 강북구 번제2동(1130560000),계    ,20647,2635,15449,8666,2563,1860,578,125
2010,서울특별시 강북구 번제2동(1130560000),남    ,10196,1345,7735,4500,1116,860,229,27
2010,서울특별시 강북구 번제2동(1130560000),여    ,10451,1290,7714,4166,1447,1000,349,98
2010,서울특별시 강북구 번제3동(1130560600),계    ,21717,2953,15753,8649,3011,2258,598,155
2010,서울특별시 강북구 번제3동(1130560600),남    ,10555,1533,7694,4479,1328,1060,234,34
2010,서울특별시 강북구 번제3동(1130560600),여    ,11162,1420,8059,4170,1683,1198,364,121
2010,서울특별시 강북구 수유제1동(1130561000),계    ,23520,2817,17816,9767,2887,1969,738,180
2010,서울특별시 강북구 수유제1동(1130561000),남    ,11866,1456,9121,5119,1289,937,310,42
2010,서울특별시 강북구 수유제1동(1130561000),여    ,11654,1361,8695,4648,1598,1032,428,138
2010,서울특별시 강북구 수유제2동(1130562000),계    ,23798,2944,17694,9558,3160,2139,816,205
2010,서울특별시 강북구 수유제2동(1130562000),남    ,11787,1533,8873,4916,1381,997,322,62
2010,서울특별시 강북구 수유제2동(1130562000),여    ,12011,1411,8821,4642,1779,1142,494,143
2010,서울특별시 강북구 수유제3동(1130563000),계    ,24101,2459,18579,10582,3063,2186,737,140
2010,서울특별시 강북구 수유제3동(1130563000),남    ,12004,1297,9310,5473,1397,1063,304,30
2010,서울특별시 강북구 수유제3동(1130563000),여    ,12097,1162,9269,5109,1666,1123,433,110
2010,서울특별시 강북구 우이동(1130564500),계    ,21885,2623,16195,8643,3067,2094,738,235
2010,서울특별시 강북구 우이동(1130564500),남    ,10998,1449,8196,4452,1353,1004,290,59
2010,서울특별시 강북구 우이동(1130564500),여    ,10887,1174,7999,4191,1714,1090,448,176
2010,서울특별시 강북구 인수동(1130566000),계    ,33849,4212,25249,13672,4388,2989,1093,306
2010,서울특별시 강북구 인수동(1130566000),남    ,16643,2158,12554,6936,1931,1432,408,91
2010,서울특별시 강북구 인수동(1130566000),여    ,17206,2054,12695,6736,2457,1557,685,215
2010,서울특별시 도봉구 (1132000000),계    ,368298,52062,278051,152450,38185,25287,10440,2458
2010,서울특별시 도봉구 (1132000000),남    ,182407,26946,138829,75760,16632,11996,3968,668
2010,서울특별시 도봉구 (1132000000),여    ,185891,25116,139222,76690,21553,13291,6472,1790
2010,서울특별시 도봉구 창제1동(1132051100),계    ,28991,4479,21557,12533,2955,1947,851,157
2010,서울특별시 도봉구 창제1동(1132051100),남    ,14190,2333,10618,6136,1239,868,316,55
2010,서울특별시 도봉구 창제1동(1132051100),여    ,14801,2146,10939,6397,1716,1079,535,102
2010,서울특별시 도봉구 창제2동(1132051200),계    ,31517,4606,23957,13858,2954,2025,749,180
2010,서울특별시 도봉구 창제2동(1132051200),남    ,15592,2319,11974,6950,1299,982,286,31
2010,서울특별시 도봉구 창제2동(1132051200),여    ,15925,2287,11983,6908,1655,1043,463,149
2010,서울특별시 도봉구 창제3동(1132051300),계    ,16573,2421,12399,7057,1753,1215,435,103
2010,서울특별시 도봉구 창제3동(1132051300),남    ,8383,1268,6348,3640,767,594,148,25
2010,서울특별시 도봉구 창제3동(1132051300),여    ,8190,1153,6051,3417,986,621,287,78
2010,서울특별시 도봉구 창제4동(1132051400),계    ,31317,5245,23347,13290,2725,1627,876,222
2010,서울특별시 도봉구 창제4동(1132051400),남    ,15204,2692,11413,6289,1099,715,315,69
2010,서울특별시 도봉구 창제4동(1132051400),여    ,16113,2553,11934,7001,1626,912,561,153
2010,서울특별시 도봉구 창제5동(1132051500),계    ,28351,4034,21730,11862,2587,1690,715,182
2010,서울특별시 도봉구 창제5동(1132051500),남    ,13976,2070,10774,5812,1132,795,274,63
2010,서울특별시 도봉구 창제5동(1132051500),여    ,14375,1964,10956,6050,1455,895,441,119
2010,서울특별시 도봉구 도봉제1동(1132052100),계    ,25077,2612,18928,9951,3537,2457,886,194
2010,서울특별시 도봉구 도봉제1동(1132052100),남    ,12756,1370,9709,5259,1677,1244,381,52
2010,서울특별시 도봉구 도봉제1동(1132052100),여    ,12321,1242,9219,4692,1860,1213,505,142
2010,서울특별시 도봉구 도봉제2동(1132052200),계    ,31763,4156,23679,12571,3928,2668,1019,241
2010,서울특별시 도봉구 도봉제2동(1132052200),남    ,15832,2190,11869,6374,1773,1306,406,61
2010,서울특별시 도봉구 도봉제2동(1132052200),여    ,15931,1966,11810,6197,2155,1362,613,180
2010,서울특별시 도봉구 쌍문제1동(1132066000),계    ,22496,3084,16732,9028,2680,1847,666,167
2010,서울특별시 도봉구 쌍문제1동(1132066000),남    ,11086,1527,8343,4516,1216,901,265,50
2010,서울특별시 도봉구 쌍문제1동(1132066000),여    ,11410,1557,8389,4512,1464,946,401,117
2010,서울특별시 도봉구 쌍문제2동(1132067000),계    ,21692,2835,16444,9048,2413,1552,687,174
2010,서울특별시 도봉구 쌍문제2동(1132067000),남    ,10692,1468,8192,4520,1032,744,251,37
2010,서울특별시 도봉구 쌍문제2동(1132067000),여    ,11000,1367,8252,4528,1381,808,436,137
2010,서울특별시 도봉구 쌍문제3동(1132068000),계    ,18714,2376,14193,8047,2145,1520,502,123
2010,서울특별시 도봉구 쌍문제3동(1132068000),남    ,9166,1228,6976,4040,962,724,206,32
2010,서울특별시 도봉구 쌍문제3동(1132068000),여    ,9548,1148,7217,4007,1183,796,296,91
2010,서울특별시 도봉구 쌍문제4동(1132068100),계    ,21996,3286,16821,8738,1889,1154,598,137
2010,서울특별시 도봉구 쌍문제4동(1132068100),남    ,10656,1730,8182,4029,744,497,204,43
2010,서울특별시 도봉구 쌍문제4동(1132068100),여    ,11340,1556,8639,4709,1145,657,394,94
2010,서울특별시 도봉구 방학제1동(1132069000),계    ,32500,4226,25150,13336,3124,2113,831,180
2010,서울특별시 도봉구 방학제1동(1132069000),남    ,16316,2217,12674,6732,1425,1067,317,41
2010,서울특별시 도봉구 방학제1동(1132069000),여    ,16184,2009,12476,6604,1699,1046,514,139
2010,서울특별시 도봉구 방학제2동(1132070000),계    ,24653,3342,18686,10261,2625,1786,677,162
2010,서울특별시 도봉구 방학제2동(1132070000),남    ,12483,1718,9646,5351,1119,834,244,41
2010,서울특별시 도봉구 방학제2동(1132070000),여    ,12170,1624,9040,4910,1506,952,433,121
2010,서울특별시 도봉구 방학제3동(1132071000),계    ,32658,5360,24428,12870,2870,1686,948,236
2010,서울특별시 도봉구 방학제3동(1132071000),남    ,16075,2816,12111,6112,1148,725,355,68
2010,서울특별시 도봉구 방학제3동(1132071000),여    ,16583,2544,12317,6758,1722,961,593,168
2010,서울특별시 노원구 (1135000000),계    ,611230,97860,456393,256944,56977,36067,16548,4362
2010,서울특별시 노원구 (1135000000),남    ,299384,50845,225884,125764,22655,15789,5617,1249
2010,서울특별시 노원구 (1135000000),여    ,311846,47015,230509,131180,34322,20278,10931,3113
2010,서울특별시 노원구 월계1동(1135056000),계    ,24083,3256,18215,10213,2612,1795,642,175
2010,서울특별시 노원구 월계1동(1135056000),남    ,12280,1704,9382,5334,1194,882,263,49
2010,서울특별시 노원구 월계1동(1135056000),여    ,11803,1552,8833,4879,1418,913,379,126
2010,서울특별시 노원구 월계2동(1135057000),계    ,31643,4474,23621,12992,3548,2187,1042,319
2010,서울특별시 노원구 월계2동(1135057000),남    ,15524,2356,11791,6645,1377,991,290,96
2010,서울특별시 노원구 월계2동(1135057000),여    ,16119,2118,11830,6347,2171,1196,752,223
2010,서울특별시 노원구 월계3동(1135058000),계    ,36741,6080,26988,16219,3673,2415,1017,241
2010,서울특별시 노원구 월계3동(1135058000),남    ,17953,3120,13353,8191,1480,1071,337,72
2010,서울특별시 노원구 월계3동(1135058000),여    ,18788,2960,13635,8028,2193,1344,680,169
2010,서울특별시 노원구 공릉2동(1135060000),계    ,46309,8145,34656,19667,3508,2222,1025,261
2010,서울특별시 노원구 공릉2동(1135060000),남    ,23052,4183,17396,9658,1473,1022,383,68
2010,서울특별시 노원구 공릉2동(1135060000),여    ,23257,3962,17260,10009,2035,1200,642,193
2010,서울특별시 노원구 공릉1.3동(1135060500),계    ,41036,5496,31804,17799,3736,2454,1001,281
2010,서울특별시 노원구 공릉1.3동(1135060500),남    ,20197,2870,15730,8920,1597,1183,347,67
2010,서울특별시 노원구 공릉1.3동(1135060500),여    ,20839,2626,16074,8879,2139,1271,654,214
2010,서울특별시 노원구 하계1동(1135061100),계    ,31281,4258,24033,12053,2990,1722,982,286
2010,서울특별시 노원구 하계1동(1135061100),남    ,15229,2279,11907,5641,1043,630,309,104
2010,서울특별시 노원구 하계1동(1135061100),여    ,16052,1979,12126,6412,1947,1092,673,182
2010,서울특별시 노원구 하계2동(1135061200),계    ,26402,4599,19649,10868,2154,1341,651,162
2010,서울특별시 노원구 하계2동(1135061200),남    ,12896,2369,9689,5154,838,578,219,41
2010,서울특별시 노원구 하계2동(1135061200),여    ,13506,2230,9960,5714,1316,763,432,121
2010,서울특별시 노원구 중계본동(1135061900),계    ,30739,5671,22843,12142,2225,1322,715,188
2010,서울특별시 노원구 중계본동(1135061900),남    ,15203,2986,11369,5660,848,565,222,61
2010,서울특별시 노원구 중계본동(1135061900),여    ,15536,2685,11474,6482,1377,757,493,127
2010,서울특별시 노원구 중계1동(1135062100),계    ,31159,6468,22837,12676,1854,1106,595,153
2010,서울특별시 노원구 중계1동(1135062100),남    ,15279,3458,11148,5790,673,435,191,47
2010,서울특별시 노원구 중계1동(1135062100),여    ,15880,3010,11689,6886,1181,671,404,106
2010,서울특별시 노원구 중계4동(1135062400),계    ,23340,3571,17333,9432,2436,1640,640,156
2010,서울특별시 노원구 중계4동(1135062400),남    ,11411,1857,8585,4641,969,716,218,35
2010,서울특별시 노원구 중계4동(1135062400),여    ,11929,1714,8748,4791,1467,924,422,121
2010,서울특별시 노원구 중계2.3동(1135062500),계    ,42979,6787,31180,17646,5012,3152,1483,377
2010,서울특별시 노원구 중계2.3동(1135062500),남    ,20308,3451,15035,8657,1822,1238,499,85
2010,서울특별시 노원구 중계2.3동(1135062500),여    ,22671,3336,16145,8989,3190,1914,984,292
2010,서울특별시 노원구 상계1동(1135063000),계    ,44595,6650,33576,18144,4369,2787,1184,398
2010,서울특별시 노원구 상계1동(1135063000),남    ,22066,3470,16746,8874,1850,1306,417,127
2010,서울특별시 노원구 상계1동(1135063000),여    ,22529,3180,16830,9270,2519,1481,767,271
2010,서울특별시 노원구 상계2동(1135064000),계    ,23124,2975,18017,9404,2132,1389,598,145
2010,서울특별시 노원구 상계2동(1135064000),남    ,11512,1513,9057,4674,942,675,226,41
2010,서울특별시 노원구 상계2동(1135064000),여    ,11612,1462,8960,4730,1190,714,372,104
2010,서울특별시 노원구 상계3.4동(1135066500),계    ,41017,5430,30329,16704,5258,3653,1281,324
2010,서울특별시 노원구 상계3.4동(1135066500),남    ,20712,2850,15635,8767,2227,1674,470,83
2010,서울특별시 노원구 상계3.4동(1135066500),여    ,20305,2580,14694,7937,3031,1979,811,241
2010,서울특별시 노원구 상계5동(1135067000),계    ,24768,3386,18762,10326,2620,1709,723,188
2010,서울특별시 노원구 상계5동(1135067000),남    ,12154,1718,9358,5112,1078,756,271,51
2010,서울특별시 노원구 상계5동(1135067000),여    ,12614,1668,9404,5214,1542,953,452,137
2010,서울특별시 노원구 상계6.7동(1135069500),계    ,37873,6689,28064,17024,3120,1773,1093,254
