기준연도,행정구역,구분,총인구수,유소년인구_0-14,생산가능인구_15-64,_핵심생산가능인구_25-49,고령인구_65이상,_전기고령인구_65-74,_중기고령인구_75-84,_후기고령인구_85이상
2013,"서울특별시 중구 동화동(1114066500)",계    ,11913,1562,8922,4861,1429,856,439,134
2013,"서울특별시 중구 동화동(1114066500)",남    ,5763,772,4409,2374,582,378,170,34
2013,"서울특별시 중구 동화동(1114066500)",여    ,6150,790,4513,2487,847,478,269,100
2013,"서울특별시 중구 황학동(1114067000)",계    ,12259,1207,9466,5448,1586,1034,436,116
2013,"서울특별시 중구 황학동(1114067000)",남    ,6234,642,4903,2900,689,501,155,33
2013,"서울특별시 중구 황학동(1114067000)",여    ,6025,565,4563,2548,897,533,281,83
2013,"서울특별시 중구 중림동(1114068000)",계    ,9655,1017,7110,3926,1528,947,448,133
2013,"서울특별시 중구 중림동(1114068000)",남    ,4905,508,3716,2061,681,452,183,46
2013,"서울특별시 중구 중림동(1114068000)",여    ,4750,509,3394,1865,847,495,265,87
2013,"서울특별시 용산구 (1117000000)",계    ,239740,28179,177786,101921,33775,20368,10432,2975
2013,"서울특별시 용산구 (1117000000)",남    ,116491,14332,88006,50814,14153,9094,4106,953
2013,"서울특별시 용산구 (1117000000)",여    ,123249,13847,89780,51107,19622,11274,6326,2022
2013,"서울특별시 용산구 후암동(1117051000)",계    ,19561,2321,14565,8124,2675,1621,780,274
2013,"서울특별시 용산구 후암동(1117051000)",남    ,9705,1199,7398,4173,1108,752,269,87
2013,"서울특별시 용산구 후암동(1117051000)",여    ,9856,1122,7167,3951,1567,869,511,187
2013,"서울특별시 용산구 용산2가동(1117052000)",계    ,12477,1277,9354,5189,1846,1115,554,177
2013,"서울특별시 용산구 용산2가동(1117052000)",남    ,6051,652,4660,2585,739,495,188,56
2013,"서울특별시 용산구 용산2가동(1117052000)",여    ,6426,625,4694,2604,1107,620,366,121
2013,"서울특별시 용산구 남영동(1117053000)",계    ,7987,477,6215,3302,1295,791,367,137
2013,"서울특별시 용산구 남영동(1117053000)",남    ,4865,261,3907,2077,697,460,177,60
2013,"서울특별시 용산구 남영동(1117053000)",여    ,3122,216,2308,1225,598,331,190,77
2013,"서울특별시 용산구 청파동(1117055500)",계    ,22494,2173,17425,10129,2896,1838,837,221
2013,"서울특별시 용산구 청파동(1117055500)",남    ,10835,1173,8469,5058,1193,797,331,65
2013,"서울특별시 용산구 청파동(1117055500)",여    ,11659,1000,8956,5071,1703,1041,506,156
2013,"서울특별시 용산구 원효로제1동(1117056000)",계    ,12709,1636,9576,5835,1497,980,391,126
2013,"서울특별시 용산구 원효로제1동(1117056000)",남    ,6304,841,4791,2946,672,456,175,41
2013,"서울특별시 용산구 원효로제1동(1117056000)",여    ,6405,795,4785,2889,825,524,216,85
2013,"서울특별시 용산구 원효로제2동(1117057000)",계    ,15646,2221,11418,6390,2007,1200,645,162
2013,"서울특별시 용산구 원효로제2동(1117057000)",남    ,7419,1045,5571,3138,803,523,230,50
2013,"서울특별시 용산구 원효로제2동(1117057000)",여    ,8227,1176,5847,3252,1204,677,415,112
2013,"서울특별시 용산구 효창동(1117058000)",계    ,11244,1470,8275,4724,1499,917,466,116
2013,"서울특별시 용산구 효창동(1117058000)",남    ,5466,775,4062,2301,629,391,202,36
2013,"서울특별시 용산구 효창동(1117058000)",여    ,5778,695,4213,2423,870,526,264,80
2013,"서울특별시 용산구 용문동(1117059000)",계    ,12894,1738,9488,5497,1668,1040,498,130
2013,"서울특별시 용산구 용문동(1117059000)",남    ,6256,875,4677,2763,704,466,198,40
2013,"서울특별시 용산구 용문동(1117059000)",여    ,6638,863,4811,2734,964,574,300,90
2013,"서울특별시 용산구 한강로동(1117062500)",계    ,15087,1337,11244,6270,2506,1516,740,250
2013,"서울특별시 용산구 한강로동(1117062500)",남    ,7526,683,5716,3200,1127,738,305,84
2013,"서울특별시 용산구 한강로동(1117062500)",여    ,7561,654,5528,3070,1379,778,435,166
2013,"서울특별시 용산구 이촌제1동(1117063000)",계    ,26919,4946,18475,10970,3498,1898,1240,360
2013,"서울특별시 용산구 이촌제1동(1117063000)",남    ,12551,2458,8634,4994,1459,802,534,123
2013,"서울특별시 용산구 이촌제1동(1117063000)",여    ,14368,2488,9841,5976,2039,1096,706,237
2013,"서울특별시 용산구 이촌제2동(1117064000)",계    ,9986,1182,7233,4041,1571,960,481,130
2013,"서울특별시 용산구 이촌제2동(1117064000)",남    ,4775,598,3555,2034,622,425,172,25
2013,"서울특별시 용산구 이촌제2동(1117064000)",여    ,5211,584,3678,2007,949,535,309,105
2013,"서울특별시 용산구 이태원제1동(1117065000)",계    ,8175,639,6085,3442,1451,809,498,144
2013,"서울특별시 용산구 이태원제1동(1117065000)",남    ,3788,315,2921,1689,552,316,193,43
2013,"서울특별시 용산구 이태원제1동(1117065000)",여    ,4387,324,3164,1753,899,493,305,101
2013,"서울특별시 용산구 이태원제2동(1117066000)",계    ,10891,1086,7969,4687,1836,1106,580,150
2013,"서울특별시 용산구 이태원제2동(1117066000)",남    ,5085,550,3800,2284,735,479,214,42
2013,"서울특별시 용산구 이태원제2동(1117066000)",여    ,5806,536,4169,2403,1101,627,366,108
2013,"서울특별시 용산구 한남동(1117068500)",계    ,22739,2179,17415,10494,3145,1996,896,253
2013,"서울특별시 용산구 한남동(1117068500)",남    ,10886,1116,8433,5200,1337,911,341,85
2013,"서울특별시 용산구 한남동(1117068500)",여    ,11853,1063,8982,5294,1808,1085,555,168
2013,"서울특별시 용산구 서빙고동(1117069000)",계    ,13834,1989,9905,5397,1940,1055,724,161
2013,"서울특별시 용산구 서빙고동(1117069000)",남    ,6692,1012,4902,2611,778,417,302,59
2013,"서울특별시 용산구 서빙고동(1117069000)",여    ,7142,977,5003,2786,1162,638,422,102
2013,"서울특별시 용산구 보광동(1117070000)",계    ,17097,1508,13144,7430,2445,1526,735,184
2013,"서울특별시 용산구 보광동(1117070000)",남    ,8287,779,6510,3761,998,666,275,57
2013,"서울특별시 용산구 보광동(1117070000)",여    ,8810,729,6634,3669,1447,860,460,127
2013,"서울특별시 성동구 (1120000000)",계    ,299337,36902,227139,128940,35296,22931,9889,2476
2013,"서울특별시 성동구 (1120000000)",남    ,149304,18795,115218,65725,15291,10638,3941,712
2013,"서울특별시 성동구 (1120000000)",여    ,150033,18107,111921,63215,20005,12293,5948,1764
2013,"서울특별시 성동구 왕십리제2동(1120052000)",계    ,16838,2105,12776,7091,1957,1278,526,153
2013,"서울특별시 성동구 왕십리제2동(1120052000)",남    ,8331,1085,6396,3563,850,594,205,51
2013,"서울특별시 성동구 왕십리제2동(1120052000)",여    ,8507,1020,6380,3528,1107,684,321,102
2013,"서울특별시 성동구 왕십리도선동(1120053500)",계    ,12673,1217,9619,5268,1837,1154,539,144
2013,"서울특별시 성동구 왕십리도선동(1120053500)",남    ,6261,628,4844,2653,789,528,217,44
2013,"서울특별시 성동구 왕십리도선동(1120053500)",여    ,6412,589,4775,2615,1048,626,322,100
2013,"서울특별시 성동구 마장동(1120054000)",계    ,24903,3031,18889,10185,2983,1955,839,189
2013,"서울특별시 성동구 마장동(1120054000)",남    ,12442,1584,9535,5157,1323,926,345,52
2013,"서울특별시 성동구 마장동(1120054000)",여    ,12461,1447,9354,5028,1660,1029,494,137
2013,"서울특별시 성동구 사근동(1120055000)",계    ,10481,789,8398,4727,1294,862,338,94
2013,"서울특별시 성동구 사근동(1120055000)",남    ,5521,380,4579,2716,562,390,144,28
2013,"서울특별시 성동구 사근동(1120055000)",여    ,4960,409,3819,2011,732,472,194,66
2013,"서울특별시 성동구 행당제1동(1120056000)",계    ,17383,1989,13167,7289,2227,1460,630,137
2013,"서울특별시 성동구 행당제1동(1120056000)",남    ,8598,993,6638,3699,967,683,246,38
2013,"서울특별시 성동구 행당제1동(1120056000)",여    ,8785,996,6529,3590,1260,777,384,99
2013,"서울특별시 성동구 행당제2동(1120057000)",계    ,26674,4438,19389,11555,2847,1847,773,227
2013,"서울특별시 성동구 행당제2동(1120057000)",남    ,12712,2120,9389,5613,1203,840,295,68
2013,"서울특별시 성동구 행당제2동(1120057000)",여    ,13962,2318,10000,5942,1644,1007,478,159
2013,"서울특별시 성동구 응봉동(1120058000)",계    ,17306,2686,12489,7291,2131,1361,640,130
2013,"서울특별시 성동구 응봉동(1120058000)",남    ,8306,1347,6043,3503,916,622,254,40
2013,"서울특별시 성동구 응봉동(1120058000)",여    ,9000,1339,6446,3788,1215,739,386,90
2013,"서울특별시 성동구 금호1가동(1120059000)",계    ,14717,1858,10920,6128,1939,1190,598,151
2013,"서울특별시 성동구 금호1가동(1120059000)",남    ,7145,986,5377,3043,782,516,232,34
2013,"서울특별시 성동구 금호1가동(1120059000)",여    ,7572,872,5543,3085,1157,674,366,117
2013,"서울특별시 성동구 금호2.3가동(1120061500)",계    ,23303,2932,17377,10207,2994,1946,839,209
2013,"서울특별시 성동구 금호2.3가동(1120061500)",남    ,11286,1513,8514,5055,1259,872,325,62
2013,"서울특별시 성동구 금호2.3가동(1120061500)",여    ,12017,1419,8863,5152,1735,1074,514,147
2013,"서울특별시 성동구 금호4가동(1120062000)",계    ,15058,2058,11277,6731,1723,1125,476,122
2013,"서울특별시 성동구 금호4가동(1120062000)",남    ,7350,1043,5590,3347,717,506,184,27
2013,"서울특별시 성동구 금호4가동(1120062000)",여    ,7708,1015,5687,3384,1006,619,292,95
2013,"서울특별시 성동구 옥수동(1120064500)",계    ,23459,3128,17653,10444,2678,1635,801,242
2013,"서울특별시 성동구 옥수동(1120064500)",남    ,11267,1623,8511,5023,1133,724,333,76
2013,"서울특별시 성동구 옥수동(1120064500)",여    ,12192,1505,9142,5421,1545,911,468,166
2013,"서울특별시 성동구 성수1가제1동(1120065000)",계    ,17774,2348,13671,7655,1755,1123,518,114
2013,"서울특별시 성동구 성수1가제1동(1120065000)",남    ,9023,1191,7059,3904,773,520,209,44
2013,"서울특별시 성동구 성수1가제1동(1120065000)",여    ,8751,1157,6612,3751,982,603,309,70
2013,"서울특별시 성동구 성수1가제2동(1120066000)",계    ,18155,2097,14184,8332,1874,1258,481,135
2013,"서울특별시 성동구 성수1가제2동(1120066000)",남    ,9227,1066,7318,4339,843,622,180,41
2013,"서울특별시 성동구 성수1가제2동(1120066000)",여    ,8928,1031,6866,3993,1031,636,301,94
2013,"서울특별시 성동구 성수2가제1동(1120067000)",계    ,20135,2147,15777,8536,2211,1492,574,145
2013,"서울특별시 성동구 성수2가제1동(1120067000)",남    ,10521,1118,8426,4563,977,711,236,30
2013,"서울특별시 성동구 성수2가제1동(1120067000)",여    ,9614,1029,7351,3973,1234,781,338,115
2013,"서울특별시 성동구 성수2가제3동(1120069000)",계    ,11994,1261,9312,5212,1421,933,390,98
2013,"서울특별시 성동구 성수2가제3동(1120069000)",남    ,6225,650,4902,2774,673,471,170,32
2013,"서울특별시 성동구 성수2가제3동(1120069000)",여    ,5769,611,4410,2438,748,462,220,66
2013,"서울특별시 성동구 송정동(1120072000)",계    ,12046,1275,9460,5237,1311,857,370,84
2013,"서울특별시 성동구 송정동(1120072000)",남    ,6392,661,5161,2915,570,410,140,20
2013,"서울특별시 성동구 송정동(1120072000)",여    ,5654,614,4299,2322,741,447,230,64
2013,"서울특별시 성동구 용답동(1120079000)",계    ,16438,1543,12781,7052,2114,1455,557,102
2013,"서울특별시 성동구 용답동(1120079000)",남    ,8697,807,6936,3858,954,703,226,25
2013,"서울특별시 성동구 용답동(1120079000)",여    ,7741,736,5845,3194,1160,752,331,77
2013,"서울특별시 광진구 (1121500000)",계    ,368927,43980,287534,162957,37413,24713,10061,2639
2013,"서울특별시 광진구 (1121500000)",남    ,181864,22644,142603,81011,16617,11888,4021,708
2013,"서울특별시 광진구 (1121500000)",여    ,187063,21336,144931,81946,20796,12825,6040,1931
2013,"서울특별시 광진구 화양동(1121571000)",계    ,21559,1298,18279,11463,1982,1307,532,143
2013,"서울특별시 광진구 화양동(1121571000)",남    ,10580,663,9042,5942,875,618,216,41
2013,"서울특별시 광진구 화양동(1121571000)",여    ,10979,635,9237,5521,1107,689,316,102
2013,"서울특별시 광진구 군자동(1121573000)",계    ,21229,2015,16889,9848,2325,1596,587,142
2013,"서울특별시 광진구 군자동(1121573000)",남    ,10656,1042,8578,5090,1036,771,233,32
2013,"서울특별시 광진구 군자동(1121573000)",여    ,10573,973,8311,4758,1289,825,354,110
2013,"서울특별시 광진구 중곡제1동(1121574000)",계    ,16532,1606,13080,7565,1846,1307,419,120
2013,"서울특별시 광진구 중곡제1동(1121574000)",남    ,8226,824,6567,3820,835,620,186,29
2013,"서울특별시 광진구 중곡제1동(1121574000)",여    ,8306,782,6513,3745,1011,687,233,91
2013,"서울특별시 광진구 중곡제2동(1121575000)",계    ,22920,2598,18026,10136,2296,1586,563,147
2013,"서울특별시 광진구 중곡제2동(1121575000)",남    ,11191,1307,8861,4943,1023,763,227,33
2013,"서울특별시 광진구 중곡제2동(1121575000)",여    ,11729,1291,9165,5193,1273,823,336,114
2013,"서울특별시 광진구 중곡제3동(1121576000)",계    ,18631,1987,14620,7991,2024,1378,520,126
2013,"서울특별시 광진구 중곡제3동(1121576000)",남    ,9381,1024,7446,4072,911,674,203,34
2013,"서울특별시 광진구 중곡제3동(1121576000)",여    ,9250,963,7174,3919,1113,704,317,92
2013,"서울특별시 광진구 중곡제4동(1121577000)",계    ,31764,3630,24652,13271,3482,2392,841,249
2013,"서울특별시 광진구 중곡제4동(1121577000)",남    ,15764,1947,12251,6614,1566,1174,323,69
2013,"서울특별시 광진구 중곡제4동(1121577000)",여    ,16000,1683,12401,6657,1916,1218,518,180
2013,"서울특별시 광진구 능동(1121578000)",계    ,11102,1082,8799,5657,1221,825,306,90
2013,"서울특별시 광진구 능동(1121578000)",남    ,5251,581,4132,2720,538,383,126,29
2013,"서울특별시 광진구 능동(1121578000)",여    ,5851,501,4667,2937,683,442,180,61
2013,"서울특별시 광진구 광장동(1121581000)",계    ,37309,7315,27180,15344,2814,1627,922,265
2013,"서울특별시 광진구 광장동(1121581000)",남    ,18183,3730,13246,7133,1207,747,383,77
2013,"서울특별시 광진구 광장동(1121581000)",여    ,19126,3585,13934,8211,1607,880,539,188
2013,"서울특별시 광진구 자양제1동(1121582000)",계    ,23777,2486,18680,10669,2611,1718,705,188
2013,"서울특별시 광진구 자양제1동(1121582000)",남    ,11783,1306,9337,5379,1140,809,278,53
2013,"서울특별시 광진구 자양제1동(1121582000)",여    ,11994,1180,9343,5290,1471,909,427,135
2013,"서울특별시 광진구 자양제2동(1121583000)",계    ,28312,3670,21851,12138,2791,1890,720,181
2013,"서울특별시 광진구 자양제2동(1121583000)",남    ,14080,1929,10892,6057,1259,932,276,51
2013,"서울특별시 광진구 자양제2동(1121583000)",여    ,14232,1741,10959,6081,1532,958,444,130
2013,"서울특별시 광진구 자양제3동(1121584000)",계    ,31595,4770,24010,13226,2815,1683,890,242
2013,"서울특별시 광진구 자양제3동(1121584000)",남    ,15382,2393,11776,6365,1213,819,328,66
2013,"서울특별시 광진구 자양제3동(1121584000)",여    ,16213,2377,12234,6861,1602,864,562,176
2013,"서울특별시 광진구 자양제4동(1121584700)",계    ,24760,2054,19631,10713,3075,2075,812,188
2013,"서울특별시 광진구 자양제4동(1121584700)",남    ,12648,1032,10236,5717,1380,1000,329,51
2013,"서울특별시 광진구 자양제4동(1121584700)",여    ,12112,1022,9395,4996,1695,1075,483,137
2013,"서울특별시 광진구 구의제1동(1121585000)",계    ,22454,2152,17977,10796,2325,1566,630,129
2013,"서울특별시 광진구 구의제1동(1121585000)",남    ,10870,1152,8688,5306,1030,734,263,33
2013,"서울특별시 광진구 구의제1동(1121585000)",여    ,11584,1000,9289,5490,1295,832,367,96
2013,"서울특별시 광진구 구의제2동(1121586000)",계    ,27459,3559,20841,11555,3059,2000,850,209
2013,"서울특별시 광진구 구의제2동(1121586000)",남    ,13528,1829,10330,5798,1369,968,358,43
2013,"서울특별시 광진구 구의제2동(1121586000)",여    ,13931,1730,10511,5757,1690,1032,492,166
2013,"서울특별시 광진구 구의제3동(1121587000)",계    ,29524,3758,23019,12585,2747,1763,764,220
2013,"서울특별시 광진구 구의제3동(1121587000)",남    ,14341,1885,11221,6055,1235,876,292,67
2013,"서울특별시 광진구 구의제3동(1121587000)",여    ,15183,1873,11798,6530,1512,887,472,153
2013,"서울특별시 동대문구 (1123000000)",계    ,364273,42323,273039,149545,48911,32102,13561,3248
2013,"서울특별시 동대문구 (1123000000)",남    ,182987,21700,139764,78010,21523,15005,5560,958
2013,"서울특별시 동대문구 (1123000000)",여    ,181286,20623,133275,71535,27388,17097,8001,2290
2013,"서울특별시 동대문구 용신동(1123053600)",계    ,31482,2972,23671,13071,4839,3194,1324,321
2013,"서울특별시 동대문구 용신동(1123053600)",남    ,16352,1571,12578,7019,2203,1528,578,97
2013,"서울특별시 동대문구 용신동(1123053600)",여    ,15130,1401,11093,6052,2636,1666,746,224
2013,"서울특별시 동대문구 제기동(1123054500)",계    ,27421,2670,20312,10953,4439,2825,1305,309
2013,"서울특별시 동대문구 제기동(1123054500)",남    ,14038,1365,10710,6025,1963,1303,546,114
2013,"서울특별시 동대문구 제기동(1123054500)",여    ,13383,1305,9602,4928,2476,1522,759,195
2013,"서울특별시 동대문구 전농제1동(1123056000)",계    ,32514,3621,24219,12910,4674,3126,1255,293
2013,"서울특별시 동대문구 전농제1동(1123056000)",남    ,16556,1866,12643,6869,2047,1443,508,96
2013,"서울특별시 동대문구 전농제1동(1123056000)",여    ,15958,1755,11576,6041,2627,1683,747,197
2013,"서울특별시 동대문구 전농제2동(1123057000)",계    ,21288,2946,15648,8363,2694,1732,809,153
2013,"서울특별시 동대문구 전농제2동(1123057000)",남    ,10403,1507,7745,4165,1151,753,343,55
2013,"서울특별시 동대문구 전농제2동(1123057000)",여    ,10885,1439,7903,4198,1543,979,466,98
2013,"서울특별시 동대문구 답십리제1동(1123060000)",계    ,19861,2356,14737,8293,2768,1816,760,192
2013,"서울특별시 동대문구 답십리제1동(1123060000)",남    ,9898,1198,7489,4249,1211,843,316,52
2013,"서울특별시 동대문구 답십리제1동(1123060000)",여    ,9963,1158,7248,4044,1557,973,444,140
2013,"서울특별시 동대문구 답십리제2동(1123061000)",계    ,31272,4060,23117,12537,4095,2692,1166,237
2013,"서울특별시 동대문구 답십리제2동(1123061000)",남    ,15469,2025,11689,6392,1755,1259,438,58
