기준연도,행정구역,구분,총인구수,유소년인구_0-14,생산가능인구_15-64,_핵심생산가능인구_25-49,고령인구_65이상,_전기고령인구_65-74,_중기고령인구_75-84,_후기고령인구_85이상
2015,대구광역시 북구 고성동(2723051000),남,"3,250",256,"2,428","1,145",566,382,158,26
2015,대구광역시 북구 고성동(2723051000),여,"3,223",225,"2,191",953,807,432,294,81
2015,대구광역시 북구 칠성동(2723052600),계,"21,611","3,338","15,261","8,299","3,012","1,759","1,019",234
2015,대구광역시 북구 칠성동(2723052600),남,"10,584","1,718","7,612","4,148","1,254",782,411,61
2015,대구광역시 북구 칠성동(2723052600),여,"11,027","1,620","7,649","4,151","1,758",977,608,173
2015,대구광역시 북구 침산1동(2723055000),계,"5,085",415,"3,843","1,664",827,518,250,59
2015,대구광역시 북구 침산1동(2723055000),남,"2,706",245,"2,111",937,350,244,87,19
2015,대구광역시 북구 침산1동(2723055000),여,"2,379",170,"1,732",727,477,274,163,40
2015,대구광역시 북구 침산2동(2723056000),계,"17,088","3,248","12,024","6,689","1,816","1,140",561,115
2015,대구광역시 북구 침산2동(2723056000),남,"8,351","1,667","5,921","3,240",763,505,223,35
2015,대구광역시 북구 침산2동(2723056000),여,"8,737","1,581","6,103","3,449","1,053",635,338,80
2015,대구광역시 북구 침산3동(2723057000),계,"21,739","3,529","15,688","8,292","2,522","1,604",767,151
2015,대구광역시 북구 침산3동(2723057000),남,"10,601","1,793","7,774","4,031","1,034",728,275,31
2015,대구광역시 북구 침산3동(2723057000),여,"11,138","1,736","7,914","4,261","1,488",876,492,120
2015,대구광역시 북구 산격1동(2723061000),계,"11,520",753,"8,362","3,598","2,405","1,500",776,129
2015,대구광역시 북구 산격1동(2723061000),남,"5,716",382,"4,427","1,997",907,606,279,22
2015,대구광역시 북구 산격1동(2723061000),여,"5,804",371,"3,935","1,601","1,498",894,497,107
2015,대구광역시 북구 산격2동(2723062000),계,"12,637","1,482","9,618","4,475","1,537",985,456,96
2015,대구광역시 북구 산격2동(2723062000),남,"6,334",765,"4,923","2,255",646,447,171,28
2015,대구광역시 북구 산격2동(2723062000),여,"6,303",717,"4,695","2,220",891,538,285,68
2015,대구광역시 북구 산격3동(2723063000),계,"9,424",692,"7,308","3,642","1,424",871,463,90
2015,대구광역시 북구 산격3동(2723063000),남,"4,758",350,"3,812","2,016",596,389,184,23
2015,대구광역시 북구 산격3동(2723063000),여,"4,666",342,"3,496","1,626",828,482,279,67
2015,대구광역시 북구 산격4동(2723063100),계,"9,836",774,"7,385","3,444","1,677","1,062",525,90
2015,대구광역시 북구 산격4동(2723063100),남,"5,064",426,"3,903","1,885",735,505,211,19
2015,대구광역시 북구 산격4동(2723063100),여,"4,772",348,"3,482","1,559",942,557,314,71
2015,대구광역시 북구 대현동(2723064500),계,"17,712","1,911","12,657","6,438","3,144","1,865","1,030",249
2015,대구광역시 북구 대현동(2723064500),남,"8,931",989,"6,656","3,539","1,286",829,397,60
2015,대구광역시 북구 대현동(2723064500),여,"8,781",922,"6,001","2,899","1,858","1,036",633,189
2015,대구광역시 북구 복현1동(2723067100),계,"7,400",479,"6,011","3,101",910,568,281,61
2015,대구광역시 북구 복현1동(2723067100),남,"3,944",255,"3,302","1,799",387,245,122,20
2015,대구광역시 북구 복현1동(2723067100),여,"3,456",224,"2,709","1,302",523,323,159,41
2015,대구광역시 북구 복현2동(2723067200),계,"31,446","4,239","24,201","11,951","3,006","1,854",923,229
2015,대구광역시 북구 복현2동(2723067200),남,"15,652","2,210","12,192","5,863","1,250",848,353,49
2015,대구광역시 북구 복현2동(2723067200),여,"15,794","2,029","12,009","6,088","1,756","1,006",570,180
2015,대구광역시 북구 검단동(2723068000),계,"8,357",865,"6,234","3,079","1,258",791,400,67
2015,대구광역시 북구 검단동(2723068000),남,"4,268",456,"3,278","1,675",534,363,154,17
2015,대구광역시 북구 검단동(2723068000),여,"4,089",409,"2,956","1,404",724,428,246,50
2015,대구광역시 북구 무태조야동(2723069500),계,"30,603","5,818","21,938","13,000","2,847","1,912",750,185
2015,대구광역시 북구 무태조야동(2723069500),남,"15,597","3,007","11,335","6,780","1,255",912,311,32
2015,대구광역시 북구 무태조야동(2723069500),여,"15,006","2,811","10,603","6,220","1,592","1,000",439,153
2015,대구광역시 북구 관문동(2723071500),계,"22,659","3,676","16,631","9,136","2,352","1,549",662,141
2015,대구광역시 북구 관문동(2723071500),남,"11,321","1,876","8,489","4,617",956,691,240,25
2015,대구광역시 북구 관문동(2723071500),여,"11,338","1,800","8,142","4,519","1,396",858,422,116
2015,대구광역시 북구 태전1동(2723072500),계,"24,433","3,007","18,676","9,354","2,750","1,631",924,195
2015,대구광역시 북구 태전1동(2723072500),남,"12,369","1,608","9,620","4,831","1,141",731,367,43
2015,대구광역시 북구 태전1동(2723072500),여,"12,064","1,399","9,056","4,523","1,609",900,557,152
2015,대구광역시 북구 태전2동(2723073500),계,"25,064","3,467","18,984","9,447","2,613","1,687",765,161
2015,대구광역시 북구 태전2동(2723073500),남,"12,491","1,890","9,500","4,767","1,101",773,302,26
2015,대구광역시 북구 태전2동(2723073500),여,"12,573","1,577","9,484","4,680","1,512",914,463,135
2015,대구광역시 북구 구암동(2723074500),계,"40,805","7,202","30,802","16,240","2,801","1,679",960,162
2015,대구광역시 북구 구암동(2723074500),남,"20,226","3,768","15,367","7,734","1,091",714,341,36
2015,대구광역시 북구 구암동(2723074500),여,"20,579","3,434","15,435","8,506","1,710",965,619,126
2015,대구광역시 북구 관음동(2723075000),계,"20,439","2,747","15,594","7,517","2,098","1,236",722,140
2015,대구광역시 북구 관음동(2723075000),남,"10,192","1,383","7,948","3,776",861,569,263,29
2015,대구광역시 북구 관음동(2723075000),여,"10,247","1,364","7,646","3,741","1,237",667,459,111
2015,대구광역시 북구 읍내동(2723077000),계,"28,836","3,908","22,049","10,682","2,879","1,692",999,188
2015,대구광역시 북구 읍내동(2723077000),남,"14,410","2,076","11,144","5,270","1,190",772,363,55
2015,대구광역시 북구 읍내동(2723077000),여,"14,426","1,832","10,905","5,412","1,689",920,636,133
2015,대구광역시 북구 동천동(2723078000),계,"32,018","6,643","23,471","13,537","1,904","1,063",737,104
2015,대구광역시 북구 동천동(2723078000),남,"15,695","3,436","11,565","6,259",694,396,268,30
2015,대구광역시 북구 동천동(2723078000),여,"16,323","3,207","11,906","7,278","1,210",667,469,74
2015,대구광역시 북구 노원동(2723079000),계,"11,202",732,"8,462","3,717","2,008","1,362",544,102
2015,대구광역시 북구 노원동(2723079000),남,"5,964",379,"4,667","2,150",918,670,222,26
2015,대구광역시 북구 노원동(2723079000),여,"5,238",353,"3,795","1,567","1,090",692,322,76
2015,대구광역시 북구 국우동(2723080000),계,"26,732","5,445","19,321","11,557","1,966","1,172",661,133
2015,대구광역시 북구 국우동(2723080000),남,"13,452","2,873","9,819","5,719",760,488,235,37
2015,대구광역시 북구 국우동(2723080000),여,"13,280","2,572","9,502","5,838","1,206",684,426,96
2015,대구광역시 수성구 (2726000000),계,"451,786","64,525","332,665","162,577","54,596","31,913","18,353","4,330"
2015,대구광역시 수성구 (2726000000),남,"220,898","33,888","164,393","77,352","22,617","14,391","7,067","1,159"
2015,대구광역시 수성구 (2726000000),여,"230,888","30,637","168,272","85,225","31,979","17,522","11,286","3,171"
2015,대구광역시 수성구 범어1동(2726051000),계,"18,272","2,867","13,035","6,495","2,370","1,382",803,185
2015,대구광역시 수성구 범어1동(2726051000),남,"8,819","1,474","6,338","3,018","1,007",603,346,58
2015,대구광역시 수성구 범어1동(2726051000),여,"9,453","1,393","6,697","3,477","1,363",779,457,127
2015,대구광역시 수성구 범어2동(2726052000),계,"15,225","2,051","11,348","5,583","1,826","1,112",580,134
2015,대구광역시 수성구 범어2동(2726052000),남,"7,552","1,083","5,644","2,686",825,543,245,37
2015,대구광역시 수성구 범어2동(2726052000),여,"7,673",968,"5,704","2,897","1,001",569,335,97
2015,대구광역시 수성구 범어3동(2726053000),계,"14,256","2,558","10,341","5,717","1,357",786,451,120
2015,대구광역시 수성구 범어3동(2726053000),남,"6,884","1,260","5,063","2,688",561,333,186,42
2015,대구광역시 수성구 범어3동(2726053000),여,"7,372","1,298","5,278","3,029",796,453,265,78
2015,대구광역시 수성구 범어4동(2726054000),계,"19,448","3,580","14,102","7,051","1,766","1,052",599,115
2015,대구광역시 수성구 범어4동(2726054000),남,"9,560","1,952","6,901","3,170",707,439,237,31
2015,대구광역시 수성구 범어4동(2726054000),여,"9,888","1,628","7,201","3,881","1,059",613,362,84
2015,대구광역시 수성구 만촌1동(2726055000),계,"25,277","3,982","18,009","8,972","3,286","1,982","1,090",214
2015,대구광역시 수성구 만촌1동(2726055000),남,"12,409","2,079","8,923","4,305","1,407",897,452,58
2015,대구광역시 수성구 만촌1동(2726055000),여,"12,868","1,903","9,086","4,667","1,879","1,085",638,156
2015,대구광역시 수성구 만촌2동(2726056000),계,"13,164","1,431","9,987","4,644","1,746","1,007",616,123
2015,대구광역시 수성구 만촌2동(2726056000),남,"6,650",806,"5,072","2,294",772,497,248,27
2015,대구광역시 수성구 만촌2동(2726056000),여,"6,514",625,"4,915","2,350",974,510,368,96
2015,대구광역시 수성구 만촌3동(2726056100),계,"19,892","2,930","15,012","7,072","1,950","1,131",667,152
2015,대구광역시 수성구 만촌3동(2726056100),남,"10,326","1,791","7,746","3,263",789,500,244,45
2015,대구광역시 수성구 만촌3동(2726056100),여,"9,566","1,139","7,266","3,809","1,161",631,423,107
2015,대구광역시 수성구 수성1가동(2726057000),계,"19,725","2,893","13,741","6,932","3,091","1,797","1,056",238
2015,대구광역시 수성구 수성1가동(2726057000),남,"9,333","1,442","6,638","3,313","1,253",758,422,73
2015,대구광역시 수성구 수성1가동(2726057000),여,"10,392","1,451","7,103","3,619","1,838","1,039",634,165
2015,대구광역시 수성구 수성2.3가동(2726058000),계,"13,404","2,590","9,197","4,893","1,617","1,007",498,112
2015,대구광역시 수성구 수성2.3가동(2726058000),남,"6,530","1,358","4,485","2,380",687,451,203,33
2015,대구광역시 수성구 수성2.3가동(2726058000),여,"6,874","1,232","4,712","2,513",930,556,295,79
2015,대구광역시 수성구 수성4가동(2726059000),계,"16,876","2,115","12,405","5,905","2,356","1,350",812,194
2015,대구광역시 수성구 수성4가동(2726059000),남,"7,983","1,052","5,949","2,745",982,594,326,62
2015,대구광역시 수성구 수성4가동(2726059000),여,"8,893","1,063","6,456","3,160","1,374",756,486,132
2015,대구광역시 수성구 황금1동(2726060100),계,"23,740","4,128","17,464","8,349","2,148","1,237",717,194
2015,대구광역시 수성구 황금1동(2726060100),남,"11,445","2,127","8,473","3,788",845,545,257,43
2015,대구광역시 수성구 황금1동(2726060100),여,"12,295","2,001","8,991","4,561","1,303",692,460,151
2015,대구광역시 수성구 황금2동(2726060200),계,"12,956","1,315","9,790","4,962","1,851","1,150",573,128
2015,대구광역시 수성구 황금2동(2726060200),남,"6,363",671,"4,875","2,469",817,524,255,38
2015,대구광역시 수성구 황금2동(2726060200),여,"6,593",644,"4,915","2,493","1,034",626,318,90
2015,대구광역시 수성구 중동(2726061000),계,"13,024","1,138","9,617","4,862","2,269","1,346",759,164
2015,대구광역시 수성구 중동(2726061000),남,"6,474",622,"4,849","2,493","1,003",625,318,60
2015,대구광역시 수성구 중동(2726061000),여,"6,550",516,"4,768","2,369","1,266",721,441,104
2015,대구광역시 수성구 상동(2726062000),계,"18,499","2,268","13,453","6,862","2,778","1,663",858,257
2015,대구광역시 수성구 상동(2726062000),남,"9,029","1,189","6,684","3,370","1,156",774,335,47
2015,대구광역시 수성구 상동(2726062000),여,"9,470","1,079","6,769","3,492","1,622",889,523,210
2015,대구광역시 수성구 파동(2726063000),계,"14,891","1,716","10,451","5,060","2,724","1,659",863,202
2015,대구광역시 수성구 파동(2726063000),남,"7,322",918,"5,230","2,588","1,174",792,337,45
2015,대구광역시 수성구 파동(2726063000),여,"7,569",798,"5,221","2,472","1,550",867,526,157
2015,대구광역시 수성구 두산동(2726064000),계,"14,762","1,845","11,471","6,002","1,446",883,463,100
2015,대구광역시 수성구 두산동(2726064000),남,"7,155",919,"5,596","2,846",640,431,185,24
2015,대구광역시 수성구 두산동(2726064000),여,"7,607",926,"5,875","3,156",806,452,278,76
2015,대구광역시 수성구 지산1동(2726065100),계,"25,336","2,692","18,996","8,885","3,648","2,139","1,187",322
2015,대구광역시 수성구 지산1동(2726065100),남,"12,339","1,433","9,456","4,280","1,450",964,408,78
2015,대구광역시 수성구 지산1동(2726065100),여,"12,997","1,259","9,540","4,605","2,198","1,175",779,244
2015,대구광역시 수성구 지산2동(2726065200),계,"22,519","2,732","16,929","7,930","2,858","1,552","1,042",264
2015,대구광역시 수성구 지산2동(2726065200),남,"10,810","1,404","8,214","3,788","1,192",719,391,82
2015,대구광역시 수성구 지산2동(2726065200),여,"11,709","1,328","8,715","4,142","1,666",833,651,182
2015,대구광역시 수성구 범물1동(2726066100),계,"13,704","1,053","10,107","4,134","2,544","1,454",877,213
2015,대구광역시 수성구 범물1동(2726066100),남,"6,392",546,"4,923","2,017",923,604,267,52
2015,대구광역시 수성구 범물1동(2726066100),여,"7,312",507,"5,184","2,117","1,621",850,610,161
2015,대구광역시 수성구 범물2동(2726066200),계,"17,725","2,600","13,349","6,363","1,776","1,101",529,146
2015,대구광역시 수성구 범물2동(2726066200),남,"8,687","1,333","6,592","3,040",762,544,181,37
2015,대구광역시 수성구 범물2동(2726066200),여,"9,038","1,267","6,757","3,323","1,014",557,348,109
2015,대구광역시 수성구 고산1동(2726067000),계,"34,881","5,908","26,120","12,571","2,853","1,626","1,003",224
2015,대구광역시 수성구 고산1동(2726067000),남,"17,089","3,076","12,852","5,797","1,161",720,381,60
2015,대구광역시 수성구 고산1동(2726067000),여,"17,792","2,832","13,268","6,774","1,692",906,622,164
2015,대구광역시 수성구 고산2동(2726068000),계,"28,011","4,174","20,780","9,951","3,057","1,746","1,059",252
2015,대구광역시 수성구 고산2동(2726068000),남,"14,032","2,223","10,533","4,785","1,276",801,415,60
2015,대구광역시 수성구 고산2동(2726068000),여,"13,979","1,951","10,247","5,166","1,781",945,644,192
2015,대구광역시 수성구 고산3동(2726069000),계,"36,199","5,959","26,961","13,382","3,279","1,751","1,251",277
2015,대구광역시 수성구 고산3동(2726069000),남,"17,715","3,130","13,357","6,229","1,228",733,428,67
2015,대구광역시 수성구 고산3동(2726069000),여,"18,484","2,829","13,604","7,153","2,051","1,018",823,210
2015,대구광역시 달서구 (2729000000),계,"602,641","83,716","458,654","230,934","60,271","37,234","18,998","4,039"
2015,대구광역시 달서구 (2729000000),남,"299,818","43,307","231,290","115,143","25,221","17,264","6,956","1,001"
2015,대구광역시 달서구 (2729000000),여,"302,823","40,409","227,364","115,791","35,050","19,970","12,042","3,038"
2015,대구광역시 달서구 성당동(2729051500),계,"26,410","3,287","19,644","9,760","3,479","2,216","1,040",223
2015,대구광역시 달서구 성당동(2729051500),남,"12,888","1,633","9,762","4,911","1,493","1,053",391,49
2015,대구광역시 달서구 성당동(2729051500),여,"13,522","1,654","9,882","4,849","1,986","1,163",649,174
2015,대구광역시 달서구 두류1.2동(2729053500),계,"17,751","1,383","13,358","6,583","3,010","1,879",959,172
2015,대구광역시 달서구 두류1.2동(2729053500),남,"8,809",709,"6,838","3,546","1,262",824,393,45
2015,대구광역시 달서구 두류1.2동(2729053500),여,"8,942",674,"6,520","3,037","1,748","1,055",566,127
2015,대구광역시 달서구 두류3동(2729055000),계,"10,645","1,045","7,856","3,787","1,744","1,073",565,106
2015,대구광역시 달서구 두류3동(2729055000),남,"5,226",540,"3,939","1,905",747,487,226,34
2015,대구광역시 달서구 두류3동(2729055000),여,"5,419",505,"3,917","1,882",997,586,339,72
2015,대구광역시 달서구 감삼동(2729055500),계,"29,573","3,800","23,082","11,621","2,691","1,784",764,143
2015,대구광역시 달서구 감삼동(2729055500),남,"14,599","1,929","11,475","5,771","1,195",869,297,29
2015,대구광역시 달서구 감삼동(2729055500),여,"14,974","1,871","11,607","5,850","1,496",915,467,114
2015,대구광역시 달서구 죽전동(2729056300),계,"16,585","1,616","13,234","6,425","1,735","1,119",522,94
2015,대구광역시 달서구 죽전동(2729056300),남,"8,281",845,"6,696","3,265",740,519,196,25
2015,대구광역시 달서구 죽전동(2729056300),여,"8,304",771,"6,538","3,160",995,600,326,69
2015,대구광역시 달서구 장기동(2729056800),계,"17,937","2,648","13,733","7,005","1,556","1,002",450,104
2015,대구광역시 달서구 장기동(2729056800),남,"8,875","1,363","6,857","3,446",655,466,167,22
2015,대구광역시 달서구 장기동(2729056800),여,"9,062","1,285","6,876","3,559",901,536,283,82
2015,대구광역시 달서구 용산1동(2729057100),계,"35,197","5,411","27,214","14,023","2,572","1,649",787,136
2015,대구광역시 달서구 용산1동(2729057100),남,"17,726","2,870","13,724","6,800","1,132",809,301,22
2015,대구광역시 달서구 용산1동(2729057100),여,"17,471","2,541","13,490","7,223","1,440",840,486,114
2015,대구광역시 달서구 용산2동(2729057200),계,"33,412","4,670","26,499","13,272","2,243","1,369",714,160
2015,대구광역시 달서구 용산2동(2729057200),남,"16,876","2,436","13,516","6,411",924,621,268,35
2015,대구광역시 달서구 용산2동(2729057200),여,"16,536","2,234","12,983","6,861","1,319",748,446,125
2015,대구광역시 달서구 이곡1동(2729057600),계,"26,515","3,656","21,068","10,509","1,791","1,109",576,106
2015,대구광역시 달서구 이곡1동(2729057600),남,"13,431","1,869","10,817","5,134",745,505,215,25
2015,대구광역시 달서구 이곡1동(2729057600),여,"13,084","1,787","10,251","5,375","1,046",604,361,81
2015,대구광역시 달서구 이곡2동(2729057700),계,"18,849","2,191","15,146","7,283","1,512",972,442,98
2015,대구광역시 달서구 이곡2동(2729057700),남,"9,600","1,135","7,805","3,674",660,460,176,24
2015,대구광역시 달서구 이곡2동(2729057700),여,"9,249","1,056","7,341","3,609",852,512,266,74
2015,대구광역시 달서구 신당동(2729058500),계,"36,315","4,076","29,000","14,741","3,239","1,936","1,062",241
2015,대구광역시 달서구 신당동(2729058500),남,"18,526","2,118","15,182","7,862","1,226",841,334,51
2015,대구광역시 달서구 신당동(2729058500),여,"17,789","1,958","13,818","6,879","2,013","1,095",728,190
2015,대구광역시 달서구 본리동(2729059000),계,"24,529","3,923","18,575","10,074","2,031","1,305",578,148
2015,대구광역시 달서구 본리동(2729059000),남,"12,259","1,950","9,399","5,118",910,659,215,36
2015,대구광역시 달서구 본리동(2729059000),여,"12,270","1,973","9,176","4,956","1,121",646,363,112
2015,대구광역시 달서구 월성1동(2729060100),계,"42,527","10,325","29,752","17,792","2,450","1,513",760,177
2015,대구광역시 달서구 월성1동(2729060100),남,"21,000","5,298","14,720","8,409",982,663,281,38
2015,대구광역시 달서구 월성1동(2729060100),여,"21,527","5,027","15,032","9,383","1,468",850,479,139
2015,대구광역시 달서구 월성2동(2729060200),계,"19,307","1,757","13,910","6,356","3,640","2,225","1,175",240
2015,대구광역시 달서구 월성2동(2729060200),남,"9,425",937,"7,103","3,360","1,385",931,398,56
2015,대구광역시 달서구 월성2동(2729060200),여,"9,882",820,"6,807","2,996","2,255","1,294",777,184
2015,대구광역시 달서구 진천동(2729061500),계,"64,455","11,698","47,207","25,816","5,550","3,443","1,725",382
2015,대구광역시 달서구 진천동(2729061500),남,"32,046","6,122","23,552","12,680","2,372","1,597",682,93
2015,대구광역시 달서구 진천동(2729061500),여,"32,409","5,576","23,655","13,136","3,178","1,846","1,043",289
2015,대구광역시 달서구 상인1동(2729062400),계,"43,946","6,940","32,921","15,919","4,085","2,381","1,370",334
2015,대구광역시 달서구 상인1동(2729062400),남,"21,752","3,692","16,356","7,529","1,704","1,111",498,95
2015,대구광역시 달서구 상인1동(2729062400),여,"22,194","3,248","16,565","8,390","2,381","1,270",872,239
2015,대구광역시 달서구 상인2동(2729062500),계,"23,657","2,448","18,727","8,800","2,482","1,566",752,164
2015,대구광역시 달서구 상인2동(2729062500),남,"11,733","1,266","9,414","4,418","1,053",762,255,36
2015,대구광역시 달서구 상인2동(2729062500),여,"11,924","1,182","9,313","4,382","1,429",804,497,128
2015,대구광역시 달서구 상인3동(2729062600),계,"13,832","1,087","10,476","4,428","2,269","1,296",789,184
2015,대구광역시 달서구 상인3동(2729062600),남,"6,669",566,"5,184","2,278",919,611,252,56
2015,대구광역시 달서구 상인3동(2729062600),여,"7,163",521,"5,292","2,150","1,350",685,537,128
2015,대구광역시 달서구 도원동(2729062800),계,"41,556","5,811","31,869","15,145","3,876","2,311","1,300",265
2015,대구광역시 달서구 도원동(2729062800),남,"20,554","2,988","15,902","7,346","1,664","1,112",477,75
2015,대구광역시 달서구 도원동(2729062800),여,"21,002","2,823","15,967","7,799","2,212","1,199",823,190
2015,대구광역시 달서구 송현1동(2729063000),계,"22,469","2,195","17,211","8,277","3,063","1,946",936,181
2015,대구광역시 달서구 송현1동(2729063000),남,"11,288","1,152","8,793","4,334","1,343",948,349,46
2015,대구광역시 달서구 송현1동(2729063000),여,"11,181","1,043","8,418","3,943","1,720",998,587,135
2015,대구광역시 달서구 송현2동(2729064000),계,"21,858","1,942","16,552","7,531","3,364","2,025","1,111",228
2015,대구광역시 달서구 송현2동(2729064000),남,"10,638",973,"8,304","3,937","1,361",902,400,59
2015,대구광역시 달서구 송현2동(2729064000),여,"11,220",969,"8,248","3,594","2,003","1,123",711,169
2015,대구광역시 달서구 본동(2729065000),계,"15,316","1,807","11,620","5,787","1,889","1,115",621,153
2015,대구광역시 달서구 본동(2729065000),남,"7,617",916,"5,952","3,009",749,514,185,50
2015,대구광역시 달서구 본동(2729065000),여,"7,699",891,"5,668","2,778","1,140",601,436,103
2015,대구광역시 달성군 (2771000000),계,"192,747","30,129","140,392","74,286","22,226","13,035","7,476","1,715"
2015,대구광역시 달성군 (2771000000),남,"98,465","15,643","73,665","38,719","9,157","6,064","2,680",413
2015,대구광역시 달성군 (2771000000),여,"94,282","14,486","66,727","35,567","13,069","6,971","4,796","1,302"
2015,대구광역시 달성군 화원읍(2771025000),계,"52,386","7,528","39,386","19,435","5,472","3,431","1,651",390
2015,대구광역시 달성군 화원읍(2771025000),남,"26,521","3,956","20,204","9,715","2,361","1,612",645,104
2015,대구광역시 달성군 화원읍(2771025000),여,"25,865","3,572","19,182","9,720","3,111","1,819","1,006",286
2015,대구광역시 달성군 논공읍(2771025300),계,"3,445",160,"2,391",957,894,505,329,60
2015,대구광역시 달성군 논공읍(2771025300),남,"1,854",78,"1,407",602,369,231,127,11
2015,대구광역시 달성군 논공읍(2771025300),여,"1,591",82,984,355,525,274,202,49
2015,대구광역시 달성군 논공읍공단출장소(2771025400),계,"18,235","2,890","14,084","7,569","1,261",724,444,93
2015,대구광역시 달성군 논공읍공단출장소(2771025400),남,"9,552","1,493","7,586","4,012",473,313,145,15
2015,대구광역시 달성군 논공읍공단출장소(2771025400),여,"8,683","1,397","6,498","3,557",788,411,299,78
2015,대구광역시 달성군 다사읍(2771025600),계,"45,163","9,202","32,527","18,705","3,434","2,228",972,234
2015,대구광역시 달성군 다사읍(2771025600),남,"22,527","4,730","16,290","9,274","1,507","1,085",371,51
2015,대구광역시 달성군 다사읍(2771025600),여,"22,636","4,472","16,237","9,431","1,927","1,143",601,183
2015,대구광역시 달성군 다사읍서재출장소(2771025700),계,"18,579","3,626","13,668","8,034","1,285",856,348,81
2015,대구광역시 달성군 다사읍서재출장소(2771025700),남,"9,555","1,898","7,131","4,114",526,399,110,17
2015,대구광역시 달성군 다사읍서재출장소(2771025700),여,"9,024","1,728","6,537","3,920",759,457,238,64
2015,대구광역시 달성군 가창면(2771031000),계,"8,483",809,"5,593","2,491","2,081","1,078",770,233
2015,대구광역시 달성군 가창면(2771031000),남,"4,269",425,"2,989","1,381",855,515,280,60
2015,대구광역시 달성군 가창면(2771031000),여,"4,214",384,"2,604","1,110","1,226",563,490,173
2015,대구광역시 달성군 하빈면(2771033000),계,"4,360",271,"2,955","1,198","1,134",560,471,103
2015,대구광역시 달성군 하빈면(2771033000),남,"2,375",149,"1,774",735,452,269,155,28
2015,대구광역시 달성군 하빈면(2771033000),여,"1,985",122,"1,181",463,682,291,316,75
2015,대구광역시 달성군 옥포면(2771034000),계,"13,936","1,583","10,000","4,827","2,353","1,410",807,136
2015,대구광역시 달성군 옥포면(2771034000),남,"7,152",825,"5,365","2,606",962,632,298,32
2015,대구광역시 달성군 옥포면(2771034000),여,"6,784",758,"4,635","2,221","1,391",778,509,104
2015,대구광역시 달성군 현풍면(2771036000),계,"13,670","1,755","9,981","5,242","1,934","1,050",725,159
2015,대구광역시 달성군 현풍면(2771036000),남,"7,079",933,"5,418","2,897",728,459,229,40
2015,대구광역시 달성군 현풍면(2771036000),여,"6,591",822,"4,563","2,345","1,206",591,496,119
2015,대구광역시 달성군 유가면(2771037000),계,"6,987","1,235","4,825","2,908",927,487,351,89
2015,대구광역시 달성군 유가면(2771037000),남,"3,559",618,"2,574","1,566",367,227,116,24
2015,대구광역시 달성군 유가면(2771037000),여,"3,428",617,"2,251","1,342",560,260,235,65
2015,대구광역시 달성군 구지면(2771038000),계,"7,503","1,070","4,982","2,920","1,451",706,608,137
2015,대구광역시 달성군 구지면(2771038000),남,"4,022",538,"2,927","1,817",557,322,204,31
2015,대구광역시 달성군 구지면(2771038000),여,"3,481",532,"2,055","1,103",894,384,404,106
2015,인천광역시  (2800000000),계,"2,925,815","411,642","2,201,268","1,160,739","312,905","189,156","97,234","26,515"
2015,인천광역시  (2800000000),남,"1,469,869","211,568","1,125,404","592,669","132,897","89,596","36,520","6,781"
2015,인천광역시  (2800000000),여,"1,455,946","200,074","1,075,864","568,070","180,008","99,560","60,714","19,734"
2015,인천광역시 중구 (2811000000),계,"114,493","17,298","81,785","46,234","15,410","9,497","4,577","1,336"
2015,인천광역시 중구 (2811000000),남,"59,331","8,889","43,694","25,107","6,748","4,551","1,823",374
2015,인천광역시 중구 (2811000000),여,"55,162","8,409","38,091","21,127","8,662","4,946","2,754",962
2015,인천광역시 중구 연안동(2811052000),계,"7,574",701,"5,598","2,625","1,275",762,395,118
2015,인천광역시 중구 연안동(2811052000),남,"4,045",331,"3,139","1,530",575,390,152,33
2015,인천광역시 중구 연안동(2811052000),여,"3,529",370,"2,459","1,095",700,372,243,85
2015,인천광역시 중구 신포동(2811053000),계,"5,877",543,"4,078","2,035","1,256",731,409,116
2015,인천광역시 중구 신포동(2811053000),남,"2,961",278,"2,137","1,101",546,347,168,31
2015,인천광역시 중구 신포동(2811053000),여,"2,916",265,"1,941",934,710,384,241,85
2015,인천광역시 중구 신흥동(2811054000),계,"15,042","1,968","10,823","5,671","2,251","1,425",652,174
2015,인천광역시 중구 신흥동(2811054000),남,"7,684","1,001","5,710","3,019",973,665,263,45
2015,인천광역시 중구 신흥동(2811054000),여,"7,358",967,"5,113","2,652","1,278",760,389,129
2015,인천광역시 중구 도원동(2811056000),계,"4,808",474,"3,436","1,650",898,585,255,58
2015,인천광역시 중구 도원동(2811056000),남,"2,468",257,"1,805",900,406,287,98,21
2015,인천광역시 중구 도원동(2811056000),여,"2,340",217,"1,631",750,492,298,157,37
2015,인천광역시 중구 율목동(2811057000),계,"4,238",384,"3,066","1,494",788,481,234,73
2015,인천광역시 중구 율목동(2811057000),남,"2,200",194,"1,673",855,333,223,92,18
2015,인천광역시 중구 율목동(2811057000),여,"2,038",190,"1,393",639,455,258,142,55
2015,인천광역시 중구 동인천동(2811058500),계,"6,369",454,"4,530","2,117","1,385",787,447,151
2015,인천광역시 중구 동인천동(2811058500),남,"3,323",226,"2,505","1,195",592,377,177,38
2015,인천광역시 중구 동인천동(2811058500),여,"3,046",228,"2,025",922,793,410,270,113
2015,인천광역시 중구 북성동(2811060000),계,"3,502",248,"2,450","1,070",804,473,243,88
