기준연도,행정구역,구분,총인구수,유소년인구_0-14,생산가능인구_15-64,_핵심생산가능인구_25-49,고령인구_65이상,_전기고령인구_65-74,_중기고령인구_75-84,_후기고령인구_85이상
2014,"부산광역시 남구 대연제5동(2629055000)",남    ,7174,908,5250,2704,1016,705,279,32
2014,"부산광역시 남구 대연제5동(2629055000)",여    ,7482,878,5354,2737,1250,789,365,96
2014,"부산광역시 남구 대연제6동(2629056000)",계    ,8708,1128,6261,3039,1319,845,393,81
2014,"부산광역시 남구 대연제6동(2629056000)",남    ,4273,597,3089,1499,587,408,163,16
2014,"부산광역시 남구 대연제6동(2629056000)",여    ,4435,531,3172,1540,732,437,230,65
2014,"부산광역시 남구 용호제1동(2629057000)",계    ,44957,6906,32632,16328,5419,3518,1533,368
2014,"부산광역시 남구 용호제1동(2629057000)",남    ,21786,3553,15919,7776,2314,1608,608,98
2014,"부산광역시 남구 용호제1동(2629057000)",여    ,23171,3353,16713,8552,3105,1910,925,270
2014,"부산광역시 남구 용호제2동(2629058000)",계    ,20624,3013,14836,7596,2775,1802,788,185
2014,"부산광역시 남구 용호제2동(2629058000)",남    ,10119,1544,7385,3789,1190,864,295,31
2014,"부산광역시 남구 용호제2동(2629058000)",여    ,10505,1469,7451,3807,1585,938,493,154
2014,"부산광역시 남구 용호제3동(2629059000)",계    ,14439,1409,10643,4927,2387,1605,652,130
2014,"부산광역시 남구 용호제3동(2629059000)",남    ,7069,719,5296,2494,1054,775,261,18
2014,"부산광역시 남구 용호제3동(2629059000)",여    ,7370,690,5347,2433,1333,830,391,112
2014,"부산광역시 남구 용호제4동(2629060000)",계    ,10043,1391,7370,3945,1282,879,331,72
2014,"부산광역시 남구 용호제4동(2629060000)",남    ,4967,715,3665,1998,587,433,133,21
2014,"부산광역시 남구 용호제4동(2629060000)",여    ,5076,676,3705,1947,695,446,198,51
2014,"부산광역시 남구 용당동(2629061000)",계    ,9515,1277,6994,3533,1244,870,305,69
2014,"부산광역시 남구 용당동(2629061000)",남    ,4824,633,3645,1850,546,408,121,17
2014,"부산광역시 남구 용당동(2629061000)",여    ,4691,644,3349,1683,698,462,184,52
2014,"부산광역시 남구 감만제1동(2629062000)",계    ,16860,1957,12215,5964,2688,1819,714,155
2014,"부산광역시 남구 감만제1동(2629062000)",남    ,8515,1033,6306,3158,1176,853,283,40
2014,"부산광역시 남구 감만제1동(2629062000)",여    ,8345,924,5909,2806,1512,966,431,115
2014,"부산광역시 남구 감만제2동(2629063000)",계    ,8041,844,5719,2865,1478,1000,400,78
2014,"부산광역시 남구 감만제2동(2629063000)",남    ,4013,441,2932,1562,640,461,161,18
2014,"부산광역시 남구 감만제2동(2629063000)",여    ,4028,403,2787,1303,838,539,239,60
2014,"부산광역시 남구 우암동(2629064500)",계    ,19209,1795,13886,6492,3528,2357,928,243
2014,"부산광역시 남구 우암동(2629064500)",남    ,9675,949,7168,3489,1558,1150,362,46
2014,"부산광역시 남구 우암동(2629064500)",여    ,9534,846,6718,3003,1970,1207,566,197
2014,"부산광역시 남구 문현제1동(2629068000)",계    ,16739,2110,12153,6200,2476,1665,684,127
2014,"부산광역시 남구 문현제1동(2629068000)",남    ,8235,1080,6113,3144,1042,748,271,23
2014,"부산광역시 남구 문현제1동(2629068000)",여    ,8504,1030,6040,3056,1434,917,413,104
2014,"부산광역시 남구 문현제2동(2629069000)",계    ,8565,638,6019,2908,1908,1154,619,135
2014,"부산광역시 남구 문현제2동(2629069000)",남    ,4312,342,3196,1632,774,514,224,36
2014,"부산광역시 남구 문현제2동(2629069000)",여    ,4253,296,2823,1276,1134,640,395,99
2014,"부산광역시 남구 문현제3동(2629070000)",계    ,14912,1761,10911,5520,2240,1463,642,135
2014,"부산광역시 남구 문현제3동(2629070000)",남    ,7325,886,5447,2768,992,694,258,40
2014,"부산광역시 남구 문현제3동(2629070000)",여    ,7587,875,5464,2752,1248,769,384,95
2014,"부산광역시 남구 문현제4동(2629071000)",계    ,11706,1119,8541,4135,2046,1328,595,123
2014,"부산광역시 남구 문현제4동(2629071000)",남    ,5798,595,4337,2182,866,599,240,27
2014,"부산광역시 남구 문현제4동(2629071000)",여    ,5908,524,4204,1953,1180,729,355,96
2014,"부산광역시 북구 (2632000000)",계    ,306974,38014,234903,113014,34057,21897,9908,2252
2014,"부산광역시 북구 (2632000000)",남    ,152895,19754,118815,55997,14326,10340,3484,502
2014,"부산광역시 북구 (2632000000)",여    ,154079,18260,116088,57017,19731,11557,6424,1750
2014,"부산광역시 북구 구포제1동(2632051000)",계    ,15459,1262,12066,5443,2131,1432,576,123
2014,"부산광역시 북구 구포제1동(2632051000)",남    ,7934,633,6403,2890,898,673,194,31
2014,"부산광역시 북구 구포제1동(2632051000)",여    ,7525,629,5663,2553,1233,759,382,92
2014,"부산광역시 북구 구포제2동(2632052000)",계    ,29189,3066,22858,10905,3265,2193,878,194
2014,"부산광역시 북구 구포제2동(2632052000)",남    ,15057,1604,11996,5744,1457,1068,352,37
2014,"부산광역시 북구 구포제2동(2632052000)",여    ,14132,1462,10862,5161,1808,1125,526,157
2014,"부산광역시 북구 구포제3동(2632052100)",계    ,24902,2713,19710,9413,2479,1734,606,139
2014,"부산광역시 북구 구포제3동(2632052100)",남    ,12726,1456,10176,4826,1094,853,217,24
2014,"부산광역시 북구 구포제3동(2632052100)",여    ,12176,1257,9534,4587,1385,881,389,115
2014,"부산광역시 북구 금곡동(2632053000)",계    ,42202,5037,31243,14585,5922,3336,2174,412
2014,"부산광역시 북구 금곡동(2632053000)",남    ,20557,2568,15797,7124,2192,1404,683,105
2014,"부산광역시 북구 금곡동(2632053000)",여    ,21645,2469,15446,7461,3730,1932,1491,307
2014,"부산광역시 북구 화명제1동(2632054100)",계    ,43030,6904,33378,16694,2748,1820,720,208
2014,"부산광역시 북구 화명제1동(2632054100)",남    ,21271,3583,16475,7696,1213,940,239,34
2014,"부산광역시 북구 화명제1동(2632054100)",여    ,21759,3321,16903,8998,1535,880,481,174
2014,"부산광역시 북구 화명제2동(2632054200)",계    ,19291,2309,14980,6927,2002,1182,601,219
2014,"부산광역시 북구 화명제2동(2632054200)",남    ,9669,1195,7647,3382,827,558,208,61
2014,"부산광역시 북구 화명제2동(2632054200)",여    ,9622,1114,7333,3545,1175,624,393,158
2014,"부산광역시 북구 화명제3동(2632054300)",계    ,33189,6160,24317,12959,2712,1715,829,168
2014,"부산광역시 북구 화명제3동(2632054300)",남    ,16251,3214,11910,6004,1127,748,333,46
2014,"부산광역시 북구 화명제3동(2632054300)",여    ,16938,2946,12407,6955,1585,967,496,122
2014,"부산광역시 북구 덕천제1동(2632055000)",계    ,16798,1437,12825,6045,2536,1553,824,159
2014,"부산광역시 북구 덕천제1동(2632055000)",남    ,8327,779,6511,3141,1037,732,273,32
2014,"부산광역시 북구 덕천제1동(2632055000)",여    ,8471,658,6314,2904,1499,821,551,127
2014,"부산광역시 북구 덕천제2동(2632056000)",계    ,14311,1316,11084,5381,1911,1242,559,110
2014,"부산광역시 북구 덕천제2동(2632056000)",남    ,7129,685,5635,2813,809,583,196,30
2014,"부산광역시 북구 덕천제2동(2632056000)",여    ,7182,631,5449,2568,1102,659,363,80
2014,"부산광역시 북구 덕천제3동(2632056100)",계    ,13063,1146,9902,4632,2015,1353,555,107
2014,"부산광역시 북구 덕천제3동(2632056100)",남    ,6422,582,5035,2447,805,591,193,21
2014,"부산광역시 북구 덕천제3동(2632056100)",여    ,6641,564,4867,2185,1210,762,362,86
2014,"부산광역시 북구 만덕제1동(2632057100)",계    ,10964,1202,8337,3884,1425,965,381,79
2014,"부산광역시 북구 만덕제1동(2632057100)",남    ,5469,604,4220,1969,645,483,152,10
2014,"부산광역시 북구 만덕제1동(2632057100)",여    ,5495,598,4117,1915,780,482,229,69
2014,"부산광역시 북구 만덕제2동(2632057200)",계    ,22527,2722,17118,7982,2687,1837,653,197
2014,"부산광역시 북구 만덕제2동(2632057200)",남    ,11195,1417,8574,3992,1204,924,238,42
2014,"부산광역시 북구 만덕제2동(2632057200)",여    ,11332,1305,8544,3990,1483,913,415,155
2014,"부산광역시 북구 만덕제3동(2632057300)",계    ,22049,2740,17085,8164,2224,1535,552,137
2014,"부산광역시 북구 만덕제3동(2632057300)",남    ,10888,1434,8436,3969,1018,783,206,29
2014,"부산광역시 북구 만덕제3동(2632057300)",여    ,11161,1306,8649,4195,1206,752,346,108
2014,"부산광역시 해운대구 (2635000000)",계    ,423531,57867,313694,159363,51970,32650,15719,3601
2014,"부산광역시 해운대구 (2635000000)",남    ,206336,29957,154622,76885,21757,14918,5933,906
2014,"부산광역시 해운대구 (2635000000)",여    ,217195,27910,159072,82478,30213,17732,9786,2695
2014,"부산광역시 해운대구 우제1동(2635051000)",계    ,50277,6828,36923,18745,6526,4229,1831,466
2014,"부산광역시 해운대구 우제1동(2635051000)",남    ,24246,3406,17918,8863,2922,2020,774,128
2014,"부산광역시 해운대구 우제1동(2635051000)",여    ,26031,3422,19005,9882,3604,2209,1057,338
2014,"부산광역시 해운대구 우제2동(2635052000)",계    ,30880,4579,22727,11664,3574,2253,1042,279
2014,"부산광역시 해운대구 우제2동(2635052000)",남    ,14947,2359,11009,5434,1579,1059,448,72
2014,"부산광역시 해운대구 우제2동(2635052000)",여    ,15933,2220,11718,6230,1995,1194,594,207
2014,"부산광역시 해운대구 중제1동(2635053000)",계    ,24179,3143,17940,9402,3096,1938,931,227
2014,"부산광역시 해운대구 중제1동(2635053000)",남    ,11689,1617,8761,4505,1311,877,370,64
2014,"부산광역시 해운대구 중제1동(2635053000)",여    ,12490,1526,9179,4897,1785,1061,561,163
2014,"부산광역시 해운대구 중제2동(2635054000)",계    ,10641,963,8177,4257,1501,986,403,112
2014,"부산광역시 해운대구 중제2동(2635054000)",남    ,5167,526,3994,2135,647,453,165,29
2014,"부산광역시 해운대구 중제2동(2635054000)",여    ,5474,437,4183,2122,854,533,238,83
2014,"부산광역시 해운대구 좌제1동(2635055100)",계    ,19722,3144,14604,7967,1974,1063,746,165
2014,"부산광역시 해운대구 좌제1동(2635055100)",남    ,9300,1633,6893,3551,774,433,284,57
2014,"부산광역시 해운대구 좌제1동(2635055100)",여    ,10422,1511,7711,4416,1200,630,462,108
2014,"부산광역시 해운대구 좌제2동(2635055200)",계    ,33930,4732,25676,13503,3522,2014,1245,263
2014,"부산광역시 해운대구 좌제2동(2635055200)",남    ,16030,2461,12172,5968,1397,858,468,71
2014,"부산광역시 해운대구 좌제2동(2635055200)",여    ,17900,2271,13504,7535,2125,1156,777,192
2014,"부산광역시 해운대구 좌제3동(2635055300)",계    ,18497,2661,13581,6700,2255,1234,854,167
2014,"부산광역시 해운대구 좌제3동(2635055300)",남    ,8834,1368,6581,3084,885,514,308,63
2014,"부산광역시 해운대구 좌제3동(2635055300)",여    ,9663,1293,7000,3616,1370,720,546,104
2014,"부산광역시 해운대구 좌제4동(2635055400)",계    ,25962,4287,19108,9795,2567,1463,911,193
2014,"부산광역시 해운대구 좌제4동(2635055400)",남    ,12531,2230,9280,4493,1021,617,345,59
2014,"부산광역시 해운대구 좌제4동(2635055400)",여    ,13431,2057,9828,5302,1546,846,566,134
2014,"부산광역시 해운대구 송정동(2635056000)",계    ,9648,911,7168,3347,1569,973,484,112
2014,"부산광역시 해운대구 송정동(2635056000)",남    ,4721,487,3604,1746,630,432,174,24
2014,"부산광역시 해운대구 송정동(2635056000)",여    ,4927,424,3564,1601,939,541,310,88
2014,"부산광역시 해운대구 반여제1동(2635057000)",계    ,43783,7445,32161,16972,4177,2691,1222,264
2014,"부산광역시 해운대구 반여제1동(2635057000)",남    ,21755,3911,16045,8214,1799,1281,458,60
2014,"부산광역시 해운대구 반여제1동(2635057000)",여    ,22028,3534,16116,8758,2378,1410,764,204
2014,"부산광역시 해운대구 반여제2동(2635058000)",계    ,15632,1279,11700,5496,2653,1726,780,147
2014,"부산광역시 해운대구 반여제2동(2635058000)",남    ,7718,656,5984,2904,1078,773,276,29
2014,"부산광역시 해운대구 반여제2동(2635058000)",여    ,7914,623,5716,2592,1575,953,504,118
2014,"부산광역시 해운대구 반여제3동(2635059000)",계    ,11446,1011,8529,3940,1906,1225,545,136
2014,"부산광역시 해운대구 반여제3동(2635059000)",남    ,5646,537,4315,2065,794,565,195,34
2014,"부산광역시 해운대구 반여제3동(2635059000)",여    ,5800,474,4214,1875,1112,660,350,102
2014,"부산광역시 해운대구 반여제4동(2635059500)",계    ,17032,2516,13069,6623,1447,976,385,86
2014,"부산광역시 해운대구 반여제4동(2635059500)",남    ,8435,1284,6519,3195,632,485,127,20
2014,"부산광역시 해운대구 반여제4동(2635059500)",여    ,8597,1232,6550,3428,815,491,258,66
2014,"부산광역시 해운대구 반송제1동(2635061000)",계    ,10099,797,7271,3286,2031,1266,642,123
2014,"부산광역시 해운대구 반송제1동(2635061000)",남    ,5106,412,3841,1795,853,575,251,27
2014,"부산광역시 해운대구 반송제1동(2635061000)",여    ,4993,385,3430,1491,1178,691,391,96
2014,"부산광역시 해운대구 반송제2동(2635062000)",계    ,29249,2761,21302,9671,5186,3337,1505,344
2014,"부산광역시 해운대구 반송제2동(2635062000)",남    ,14397,1435,10963,5124,1999,1449,484,66
2014,"부산광역시 해운대구 반송제2동(2635062000)",여    ,14852,1326,10339,4547,3187,1888,1021,278
2014,"부산광역시 해운대구 반송제3동(2635063000)",계    ,8498,733,6136,2892,1629,1064,469,96
2014,"부산광역시 해운대구 반송제3동(2635063000)",남    ,4249,394,3213,1561,642,449,171,22
2014,"부산광역시 해운대구 반송제3동(2635063000)",여    ,4249,339,2923,1331,987,615,298,74
2014,"부산광역시 해운대구 재송제1동(2635065000)",계    ,33258,6374,23911,13376,2973,1989,788,196
2014,"부산광역시 해운대구 재송제1동(2635065000)",남    ,16438,3363,11744,6445,1331,987,303,41
2014,"부산광역시 해운대구 재송제1동(2635065000)",여    ,16820,3011,12167,6931,1642,1002,485,155
2014,"부산광역시 해운대구 재송제2동(2635066000)",계    ,30798,3703,23711,11727,3384,2223,936,225
2014,"부산광역시 해운대구 재송제2동(2635066000)",남    ,15127,1878,11786,5803,1463,1091,332,40
2014,"부산광역시 해운대구 재송제2동(2635066000)",여    ,15671,1825,11925,5924,1921,1132,604,185
2014,"부산광역시 사하구 (2638000000)",계    ,343371,42925,258237,128026,42209,27401,11894,2914
2014,"부산광역시 사하구 (2638000000)",남    ,171769,22143,131485,65561,18141,13091,4401,649
2014,"부산광역시 사하구 (2638000000)",여    ,171602,20782,126752,62465,24068,14310,7493,2265
2014,"부산광역시 사하구 괴정제1동(2638051000)",계    ,20666,2211,15241,7307,3214,2028,909,277
2014,"부산광역시 사하구 괴정제1동(2638051000)",남    ,10113,1151,7556,3649,1406,994,348,64
2014,"부산광역시 사하구 괴정제1동(2638051000)",여    ,10553,1060,7685,3658,1808,1034,561,213
2014,"부산광역시 사하구 괴정제2동(2638052000)",계    ,16419,1873,12025,5919,2521,1688,669,164
2014,"부산광역시 사하구 괴정제2동(2638052000)",남    ,8087,937,6058,3052,1092,808,257,27
2014,"부산광역시 사하구 괴정제2동(2638052000)",여    ,8332,936,5967,2867,1429,880,412,137
2014,"부산광역시 사하구 괴정제3동(2638053000)",계    ,14045,1267,10412,4760,2366,1503,700,163
2014,"부산광역시 사하구 괴정제3동(2638053000)",남    ,6807,675,5141,2453,991,701,249,41
2014,"부산광역시 사하구 괴정제3동(2638053000)",여    ,7238,592,5271,2307,1375,802,451,122
2014,"부산광역시 사하구 괴정제4동(2638054000)",계    ,15110,1466,11305,5302,2339,1541,654,144
2014,"부산광역시 사하구 괴정제4동(2638054000)",남    ,7435,738,5617,2678,1080,771,267,42
2014,"부산광역시 사하구 괴정제4동(2638054000)",여    ,7675,728,5688,2624,1259,770,387,102
2014,"부산광역시 사하구 당리동(2638055000)",계    ,31233,3933,23640,11474,3660,2410,996,254
2014,"부산광역시 사하구 당리동(2638055000)",남    ,15477,2074,11766,5711,1637,1204,367,66
2014,"부산광역시 사하구 당리동(2638055000)",여    ,15756,1859,11874,5763,2023,1206,629,188
2014,"부산광역시 사하구 하단제1동(2638056100)",계    ,23755,2754,18510,9156,2491,1609,706,176
2014,"부산광역시 사하구 하단제1동(2638056100)",남    ,11922,1429,9386,4689,1107,795,274,38
2014,"부산광역시 사하구 하단제1동(2638056100)",여    ,11833,1325,9124,4467,1384,814,432,138
2014,"부산광역시 사하구 하단제2동(2638056200)",계    ,27524,3478,21262,11019,2784,1850,773,161
2014,"부산광역시 사하구 하단제2동(2638056200)",남    ,13745,1730,10810,5714,1205,886,286,33
2014,"부산광역시 사하구 하단제2동(2638056200)",여    ,13779,1748,10452,5305,1579,964,487,128
2014,"부산광역시 사하구 신평제1동(2638057100)",계    ,18554,1834,14145,6985,2575,1699,685,191
2014,"부산광역시 사하구 신평제1동(2638057100)",남    ,9493,948,7492,3803,1053,779,236,38
2014,"부산광역시 사하구 신평제1동(2638057100)",여    ,9061,886,6653,3182,1522,920,449,153
2014,"부산광역시 사하구 신평제2동(2638057200)",계    ,15975,2131,12327,6169,1517,1001,424,92
2014,"부산광역시 사하구 신평제2동(2638057200)",남    ,8093,1146,6267,3158,680,494,165,21
2014,"부산광역시 사하구 신평제2동(2638057200)",여    ,7882,985,6060,3011,837,507,259,71
2014,"부산광역시 사하구 장림제1동(2638058000)",계    ,14090,2193,10381,5877,1516,1039,384,93
2014,"부산광역시 사하구 장림제1동(2638058000)",남    ,7240,1092,5520,3180,628,475,137,16
2014,"부산광역시 사하구 장림제1동(2638058000)",여    ,6850,1101,4861,2697,888,564,247,77
2014,"부산광역시 사하구 장림제2동(2638059000)",계    ,29593,4416,22399,11757,2778,1965,682,131
2014,"부산광역시 사하구 장림제2동(2638059000)",남    ,15002,2300,11439,5998,1263,972,271,20
2014,"부산광역시 사하구 장림제2동(2638059000)",여    ,14591,2116,10960,5759,1515,993,411,111
2014,"부산광역시 사하구 다대제1동(2638060100)",계    ,45627,7475,33508,17409,4644,2865,1432,347
2014,"부산광역시 사하구 다대제1동(2638060100)",남    ,22856,3818,17133,8707,1905,1303,517,85
2014,"부산광역시 사하구 다대제1동(2638060100)",여    ,22771,3657,16375,8702,2739,1562,915,262
2014,"부산광역시 사하구 다대제2동(2638060200)",계    ,31049,4006,23478,11160,3565,2136,1143,286
2014,"부산광역시 사하구 다대제2동(2638060200)",남    ,15439,2091,11945,5474,1403,972,364,67
2014,"부산광역시 사하구 다대제2동(2638060200)",여    ,15610,1915,11533,5686,2162,1164,779,219
2014,"부산광역시 사하구 구평동(2638061000)",계    ,7338,873,5530,2722,935,631,230,74
2014,"부산광역시 사하구 구평동(2638061000)",남    ,3777,467,2879,1432,431,326,88,17
2014,"부산광역시 사하구 구평동(2638061000)",여    ,3561,406,2651,1290,504,305,142,57
2014,"부산광역시 사하구 감천제1동(2638062000)",계    ,23568,2446,17841,8163,3281,2193,894,194
2014,"부산광역시 사하구 감천제1동(2638062000)",남    ,11686,1241,8982,4182,1463,1077,345,41
2014,"부산광역시 사하구 감천제1동(2638062000)",여    ,11882,1205,8859,3981,1818,1116,549,153
2014,"부산광역시 사하구 감천제2동(2638063000)",계    ,8825,569,6233,2847,2023,1243,613,167
2014,"부산광역시 사하구 감천제2동(2638063000)",남    ,4597,306,3494,1681,797,534,230,33
2014,"부산광역시 사하구 감천제2동(2638063000)",여    ,4228,263,2739,1166,1226,709,383,134
2014,"부산광역시 금정구 (2641000000)",계    ,249856,26846,186920,87956,36090,22901,10589,2600
2014,"부산광역시 금정구 (2641000000)",남    ,123091,13993,93422,44184,15676,10934,4112,630
2014,"부산광역시 금정구 (2641000000)",여    ,126765,12853,93498,43772,20414,11967,6477,1970
2014,"부산광역시 금정구 서제1동(2641051000)",계    ,8491,577,6300,2844,1614,1031,503,80
2014,"부산광역시 금정구 서제1동(2641051000)",남    ,4307,301,3308,1585,698,492,187,19
2014,"부산광역시 금정구 서제1동(2641051000)",여    ,4184,276,2992,1259,916,539,316,61
2014,"부산광역시 금정구 서제2동(2641052000)",계    ,12431,960,9482,4280,1989,1341,534,114
2014,"부산광역시 금정구 서제2동(2641052000)",남    ,6227,474,4870,2272,883,653,207,23
2014,"부산광역시 금정구 서제2동(2641052000)",여    ,6204,486,4612,2008,1106,688,327,91
2014,"부산광역시 금정구 서제3동(2641053000)",계    ,12864,918,9647,4185,2299,1575,599,125
2014,"부산광역시 금정구 서제3동(2641053000)",남    ,6513,494,5008,2258,1011,753,238,20
2014,"부산광역시 금정구 서제3동(2641053000)",여    ,6351,424,4639,1927,1288,822,361,105
2014,"부산광역시 금정구 금사동(2641055000)",계    ,9611,716,7238,3240,1657,1114,436,107
2014,"부산광역시 금정구 금사동(2641055000)",남    ,5062,379,3908,1796,775,574,178,23
2014,"부산광역시 금정구 금사동(2641055000)",여    ,4549,337,3330,1444,882,540,258,84
2014,"부산광역시 금정구 부곡제1동(2641057000)",계    ,10572,896,7729,3627,1947,1270,581,96
2014,"부산광역시 금정구 부곡제1동(2641057000)",남    ,5175,479,3893,1907,803,570,207,26
2014,"부산광역시 금정구 부곡제1동(2641057000)",여    ,5397,417,3836,1720,1144,700,374,70
2014,"부산광역시 금정구 부곡제2동(2641058000)",계    ,18292,2015,13841,6652,2436,1550,733,153
2014,"부산광역시 금정구 부곡제2동(2641058000)",남    ,8909,1052,6805,3248,1052,728,300,24
2014,"부산광역시 금정구 부곡제2동(2641058000)",여    ,9383,963,7036,3404,1384,822,433,129
2014,"부산광역시 금정구 부곡제3동(2641059000)",계    ,17991,2071,13634,6455,2286,1412,695,179
2014,"부산광역시 금정구 부곡제3동(2641059000)",남    ,8697,1055,6657,3136,985,681,265,39
2014,"부산광역시 금정구 부곡제3동(2641059000)",여    ,9294,1016,6977,3319,1301,731,430,140
2014,"부산광역시 금정구 부곡제4동(2641059100)",계    ,15097,1379,11402,5356,2316,1564,615,137
2014,"부산광역시 금정구 부곡제4동(2641059100)",남    ,7418,710,5687,2748,1021,749,238,34
2014,"부산광역시 금정구 부곡제4동(2641059100)",여    ,7679,669,5715,2608,1295,815,377,103
2014,"부산광역시 금정구 장전제1동(2641060000)",계    ,18716,2016,14504,7162,2196,1381,667,148
2014,"부산광역시 금정구 장전제1동(2641060000)",남    ,9487,1057,7475,3810,955,655,267,33
2014,"부산광역시 금정구 장전제1동(2641060000)",여    ,9229,959,7029,3352,1241,726,400,115
2014,"부산광역시 금정구 장전제2동(2641061000)",계    ,15794,2690,10970,5917,2134,1187,594,353
2014,"부산광역시 금정구 장전제2동(2641061000)",남    ,7614,1468,5281,2818,865,571,222,72
2014,"부산광역시 금정구 장전제2동(2641061000)",여    ,8180,1222,5689,3099,1269,616,372,281
2014,"부산광역시 금정구 장전제3동(2641062000)",계    ,6671,424,4947,2434,1300,843,364,93
2014,"부산광역시 금정구 장전제3동(2641062000)",남    ,3264,239,2469,1275,556,384,145,27
2014,"부산광역시 금정구 장전제3동(2641062000)",여    ,3407,185,2478,1159,744,459,219,66
2014,"부산광역시 금정구 선두구동(2641063500)",계    ,2640,144,1845,728,651,395,207,49
2014,"부산광역시 금정구 선두구동(2641063500)",남    ,1407,79,1040,421,288,197,77,14
2014,"부산광역시 금정구 선두구동(2641063500)",여    ,1233,65,805,307,363,198,130,35
2014,"부산광역시 금정구 청룡노포동(2641066500)",계    ,10794,1163,7752,3513,1879,1158,605,116
2014,"부산광역시 금정구 청룡노포동(2641066500)",남    ,5381,609,3901,1744,871,562,262,47
2014,"부산광역시 금정구 청룡노포동(2641066500)",여    ,5413,554,3851,1769,1008,596,343,69
2014,"부산광역시 금정구 남산동(2641067000)",계    ,33126,3283,25165,11535,4678,2981,1355,342
2014,"부산광역시 금정구 남산동(2641067000)",남    ,16201,1717,12478,5711,2006,1394,536,76
2014,"부산광역시 금정구 남산동(2641067000)",여    ,16925,1566,12687,5824,2672,1587,819,266
2014,"부산광역시 금정구 구서제1동(2641068000)",계    ,18931,2459,14297,6876,2175,1360,655,160
2014,"부산광역시 금정구 구서제1동(2641068000)",남    ,9073,1234,6891,3247,948,656,248,44
2014,"부산광역시 금정구 구서제1동(2641068000)",여    ,9858,1225,7406,3629,1227,704,407,116
2014,"부산광역시 금정구 구서제2동(2641069000)",계    ,36602,4959,27332,12751,4311,2614,1372,325
2014,"부산광역시 금정구 구서제2동(2641069000)",남    ,17748,2549,13334,6011,1865,1255,508,102
2014,"부산광역시 금정구 구서제2동(2641069000)",여    ,18854,2410,13998,6740,2446,1359,864,223
2014,"부산광역시 금정구 금성동(2641070000)",계    ,1233,176,835,401,222,125,74,23
2014,"부산광역시 금정구 금성동(2641070000)",남    ,608,97,417,197,94,60,27,7
2014,"부산광역시 금정구 금성동(2641070000)",여    ,625,79,418,204,128,65,47,16
2014,"부산광역시 강서구 (2644000000)",계    ,79619,12343,56683,30805,10593,6514,3213,866
2014,"부산광역시 강서구 (2644000000)",남    ,41412,6337,30478,16773,4597,3210,1194,193
2014,"부산광역시 강서구 (2644000000)",여    ,38207,6006,26205,14032,5996,3304,2019,673
2014,"부산광역시 강서구 대저1동(2644051000)",계    ,8543,498,6090,2457,1955,1244,581,130
2014,"부산광역시 강서구 대저1동(2644051000)",남    ,4652,263,3477,1457,912,643,242,27
2014,"부산광역시 강서구 대저1동(2644051000)",여    ,3891,235,2613,1000,1043,601,339,103
2014,"부산광역시 강서구 대저2동(2644052000)",계    ,8780,1069,6203,2997,1508,894,478,136
2014,"부산광역시 강서구 대저2동(2644052000)",남    ,4646,561,3431,1696,654,453,169,32
2014,"부산광역시 강서구 대저2동(2644052000)",여    ,4134,508,2772,1301,854,441,309,104
2014,"부산광역시 강서구 강동동(2644053000)",계    ,6697,343,4853,1846,1501,889,490,122
2014,"부산광역시 강서구 강동동(2644053000)",남    ,3503,177,2694,1065,632,421,182,29
2014,"부산광역시 강서구 강동동(2644053000)",여    ,3194,166,2159,781,869,468,308,93
2014,"부산광역시 강서구 명지동(2644054000)",계    ,33089,7573,23216,14454,2300,1482,626,192
2014,"부산광역시 강서구 명지동(2644054000)",남    ,16503,3843,11678,7228,982,715,227,40
2014,"부산광역시 강서구 명지동(2644054000)",여    ,16586,3730,11538,7226,1318,767,399,152
2014,"부산광역시 강서구 가락동(2644055000)",계    ,2697,105,1841,675,751,451,248,52
2014,"부산광역시 강서구 가락동(2644055000)",남    ,1456,57,1067,405,332,226,92,14
2014,"부산광역시 강서구 가락동(2644055000)",여    ,1241,48,774,270,419,225,156,38
2014,"부산광역시 강서구 녹산동(2644056000)",계    ,16384,2536,12084,7429,1764,1092,523,149
2014,"부산광역시 강서구 녹산동(2644056000)",남    ,8812,1327,6755,4337,730,513,189,28
2014,"부산광역시 강서구 녹산동(2644056000)",여    ,7572,1209,5329,3092,1034,579,334,121
2014,"부산광역시 강서구 천가동(2644057000)",계    ,3429,219,2396,947,814,462,267,85
2014,"부산광역시 강서구 천가동(2644057000)",남    ,1840,109,1376,585,355,239,93,23
2014,"부산광역시 강서구 천가동(2644057000)",여    ,1589,110,1020,362,459,223,174,62
2014,"부산광역시 연제구 (2647000000)",계    ,208012,24686,153929,76692,29397,19296,8320,1781
2014,"부산광역시 연제구 (2647000000)",남    ,102403,12701,76703,38296,12999,9175,3357,467
2014,"부산광역시 연제구 (2647000000)",여    ,105609,11985,77226,38396,16398,10121,4963,1314
2014,"부산광역시 연제구 거제제1동(2647061000)",계    ,30961,5415,22039,12046,3507,2308,978,221
2014,"부산광역시 연제구 거제제1동(2647061000)",남    ,15203,2867,10810,5809,1526,1048,427,51
2014,"부산광역시 연제구 거제제1동(2647061000)",여    ,15758,2548,11229,6237,1981,1260,551,170
2014,"부산광역시 연제구 거제제2동(2647062000)",계    ,16953,2378,12335,6166,2240,1484,643,113
